lam_nm,t_sc_re,t_sc_im,r_sc_re,r_sc_im,E_up_abs,E_dn_abs,even_meas_abs,odd_meas_abs,even_px_abs,odd_m_abs,odd_Q_abs,odd_pred_abs,even_resid_rel,odd_resid_rel,my_over_Qxz_abs,my_Qxz_phase_deg,g_abs,g_arg_deg,net_odd_over_parts
1327.75,-0.877202570438385,-1.2929693460464478,-0.11042775958776474,0.5848514437675476,2.031952055235233,0.7493664219586258,0.7603930700959077,1.3292825032764857,0.5580948998531766,4.02358764097221,2.3622027519505964,1.6618699464245912,0.39327624430016056,0.2503592260355442,1.7033201902968402,179.25382829849,1.3004898451485836,-34.95624843819769,0.2602449883520129
1328.0,-0.9189594388008118,-1.2760657370090485,-0.043391138315200806,0.5468111634254456,2.036697920754275,0.6984762267830209,0.7486400033063221,1.3257231518467292,0.5662926251110912,4.346510866818524,2.648199135787434,1.698858872042314,0.4072784119879227,0.28164879382532393,1.6413081660213222,179.27190480832897,1.2951780352831705,-34.63596357884531,0.2428776706124178
1328.0,-0.9189594388008118,-1.2760657370090485,-0.043391138315200806,0.5468111634254456,2.036697920754275,0.6984762267830209,0.7486400033063221,1.3257231518467292,0.5662926251110912,4.346510866818524,2.648199135787434,1.698858872042314,0.4072784119879227,0.28164879382532393,1.6413081660213222,179.27190480832897,1.2951780352831705,-34.63596357884531,0.2428776706124178
1328.25,-0.9613127410411835,-1.2526695132255554,0.024232611060142517,0.4975726902484894,2.0369164665508666,0.6457697418902412,0.7400599431584718,1.3173211097358941,0.5832998175305685,4.691978852885302,2.9579110580504038,1.7346708094863859,0.4196338969228963,0.3170428542028668,1.5862474431458544,179.29659654000875,1.2899880315371381,-34.269738341228134,0.22675761738827527
1328.5,-1.006286859512329,-1.2187332808971405,0.09443622827529907,0.4294929802417755,2.030534184186794,0.5878118469887453,0.7369703199787223,1.3004501788904428,0.6137366907716864,5.0755470297953265,3.308449237361742,1.767724512112666,0.42842015109298065,0.3595735724135694,1.534116640653892,179.34190011773572,1.284756105517024,-33.819521556240716,0.2108450977056654
1328.75,-1.0490749180316925,-1.1762365400791168,0.1598295271396637,0.34610220789909363,2.017273366673555,0.5362795602622181,0.7412738732498118,1.2763255251541317,0.6562989851840012,5.477083498134747,3.6809472385043978,1.7968232530348331,0.43191736108693163,0.40812137910267593,1.487954904879358,179.3660240016257,1.2799147400053486,-33.30831257069932,0.1962019242680812
1329.0,-1.0905125141143799,-1.1190143525600433,0.21995136141777039,0.23749308288097382,1.9927655804874014,0.4952296010925665,0.7567966800138496,1.2391296515727526,0.7160345336988596,5.912503287227003,4.094562147126637,1.8186961717581869,0.42719254313174304,0.46811061711390983,1.443989143351044,179.38980614526113,1.2753688184189493,-32.67747100525923,0.18174120911758154
1329.25,-1.1232929527759552,-1.0488245636224747,0.26296037435531616,0.1078515499830246,1.9549203378964726,0.481265702670062,0.7857359818122358,1.1871327090639217,0.7897316279090298,6.347815044114407,4.520992346163334,1.8276471164911514,0.4126061776769379,0.5400423490852755,1.4040756006812036,179.41294123234252,1.272054342024319,-31.942028409810177,0.16815525851769167
1329.5,-1.1433201432228088,-0.964300412684679,0.28049561381340027,-0.04532824084162712,1.900427407729703,0.5081723576680911,0.8312389374377976,1.1153356299613912,0.8783351818864022,6.7740141149566195,4.95648199844698,1.8183912655487964,0.3869903972011841,0.6309716023014997,1.3666980162702353,179.44734243823942,1.2706116538649062,-31.051744486510877,0.15501401202213866
1329.75,-1.1430244445800781,-0.8721462599933147,0.2617093622684479,-0.20768065750598907,1.8293566990323222,0.5769689412067602,0.8894625155969645,1.0239999897723446,0.9721776998845372,7.141574520607044,5.357803808713819,1.784663283732255,0.35415846686089086,0.743636827374358,1.3329294568405319,179.4772498409712,1.27236885998299,-30.042115887745883,0.14278016367788607
