tag,theta,phi,R_cross,R_co,T_cross,T_tot,A,R_cross_12,R_cross_21,abs_rx,abs_ry,dphi_r_deg,rxx_re,rxx_im,ryy_re,ryy_im,rxy_abs,ryx_abs
oldA,0.0,60.0,0.5261819958686829,0.06442335247993469,0.0211092010140419,0.05431345850229263,0.3550812005996704,0.5261953473091125,0.5261686444282532,0.75282222032547,0.7838810086250305,-218.51193237304688,0.4711061120033264,-0.5871970057487488,-0.764557957649231,0.17297551035881042,2.415342805761611e-06,0.00014173318049870431
oldA,0.0,75.0,0.5261819958686829,0.06442335247993469,0.0211092010140419,0.05431345850229263,0.3550812005996704,0.5261953473091125,0.5261686444282532,0.75282222032547,0.7838810086250305,-218.51193237304688,0.4711061120033264,-0.5871970057487488,-0.764557957649231,0.17297551035881042,2.415342805761611e-06,0.00014173318049870431
oldA,0.0,90.0,0.5261819958686829,0.06442335247993469,0.0211092010140419,0.05431345850229263,0.3550812005996704,0.5261953473091125,0.5261686444282532,0.75282222032547,0.7838810086250305,-218.51193237304688,0.4711061120033264,-0.5871970057487488,-0.764557957649231,0.17297551035881042,2.415342805761611e-06,0.00014173318049870431
oldA,5.0,0.0,0.46803832054138184,0.08146797120571136,0.027420159429311752,0.05108707398176193,0.3994065821170807,0.4679687023162842,0.4681079387664795,0.69625324010849,0.7837372422218323,-224.89349365234375,0.3699721693992615,-0.5898212790489197,-0.7636253237724304,0.17640982568264008,3.8493792089866474e-05,0.00016410420357715338
oldA,5.0,15.0,0.4716259241104126,0.08042322099208832,0.02696262113749981,0.05096985772252083,0.3969809412956238,0.4748125970363617,0.4684392809867859,0.615841269493103,0.6988294720649719,-230.6348876953125,0.3005172908306122,-0.5375405550003052,-0.6878769397735596,0.12323948740959167,0.3439531922340393,0.34376075863838196
oldA,5.0,30.0,0.4816242456436157,0.07763358950614929,0.025583690032362938,0.05058196932077408,0.39016011357307434,0.48719844222068787,0.47605007886886597,0.40961727499961853,0.4763760268688202,102.45753479003906,0.10510243475437164,-0.3959037661552429,-0.4759546220302582,-0.020032569766044617,0.6015998125076294,0.6015588641166687
oldA,5.0,45.0,0.49570873379707336,0.07399892061948776,0.02393367700278759,0.05081343278288841,0.37947893142700195,0.5024920105934143,0.4889254570007324,0.2674271762371063,0.27664270997047424,-0.8543063998222351,-0.17232757806777954,-0.20450061559677124,-0.17509198188781738,-0.21418213844299316,0.7039867043495178,0.7041090130805969
oldA,5.0,60.0,0.5101648569107056,0.07005868852138519,0.022095106542110443,0.05091152712702751,0.3688647747039795,0.5159897804260254,0.5043399333953857,0.4630652666091919,0.4274153411388397,-107.17347717285156,-0.46280068159103394,-0.015651583671569824,0.1399315744638443,-0.4038601517677307,0.6175528168678284,0.6180312037467957
oldA,5.0,75.0,0.5210540294647217,0.06724058091640472,0.02090788260102272,0.05157720670104027,0.36012813448905945,0.5245378017425537,0.5175701975822449,0.694200873374939,0.6597514152526855,224.95445251464844,-0.6837508082389832,0.11999858170747757,0.3792802691459656,-0.539831817150116,0.36001965403556824,0.3602615296840668
oldA,5.0,90.0,0.5251667499542236,0.06616228818893433,0.020499154925346375,0.051811374723911285,0.35685956478118896,0.525152325630188,0.525181233882904,0.7848355770111084,0.7527889609336853,219.0224151611328,-0.7663771510124207,0.1692127287387848,0.46889665722846985,-0.5889203548431396,0.00013224632130004466,8.758530384511687e-06
oldA,10.0,0.0,0.3374030590057373,0.1261015236377716,0.04896285757422447,0.0699421688914299,0.466553270816803,0.3373575806617737,0.33744850754737854,0.5592227578163147,0.7837595343589783,-241.17750549316406,0.14702610671520233,-0.5395492911338806,-0.7618492841720581,0.18402361869812012,7.772307435516268e-05,4.138416625210084e-05
oldA,10.0,15.0,0.34690970182418823,0.12277723848819733,0.04683145135641098,0.06680266559123993,0.46351033449172974,0.3570958077907562,0.3367236256599426,0.503857433795929,0.7144675850868225,-247.6977081298828,0.10356272011995316,-0.4930994510650635,-0.7026370167732239,0.12948022782802582,0.2957867980003357,0.295884907245636
oldA,10.0,30.0,0.3740835189819336,0.1139555275440216,0.04107314348220825,0.05882010608911514,0.45314082503318787,0.3929082751274109,0.3552587926387787,0.36596545577049255,0.5273167490959167,83.47959899902344,-0.028285935521125793,-0.36487069725990295,-0.5269668102264404,-0.019208043813705444,0.5310919880867004,0.5310609340667725
oldA,10.0,45.0,0.41610610485076904,0.1009201854467392,0.03323662281036377,0.05010917782783508,0.4328645169734955,0.43950748443603516,0.39270469546318054,0.3012971878051758,0.3343017101287842,-3.1545228958129883,-0.23588213324546814,-0.1874556541442871,-0.24987894296646118,-0.2220768928527832,0.6448011994361877,0.6447839736938477
oldA,10.0,60.0,0.46498531103134155,0.08653818070888519,0.025518275797367096,0.04455302283167839,0.4039233922958374,0.48706191778182983,0.44290870428085327,0.48132023215293884,0.423992782831192,-99.2043228149414,-0.4811984896659851,-0.010825015604496002,0.07721582055091858,-0.4169023931026459,0.5880687832832336,0.5880333185195923
oldA,10.0,75.0,0.5055423378944397,0.07550404965877533,0.02025296352803707,0.04391933232545853,0.37503427267074585,0.5191100239753723,0.4919746518135071,0.6982009410858154,0.6524315476417542,227.8712921142578,-0.6890071034431458,0.11293259263038635,0.3536222279071808,-0.5482866764068604,0.3527696132659912,0.35283830761909485
oldA,10.0,90.0,0.5213696956634521,0.07139895856380463,0.0183064304292202,0.04427487030625343,0.36295637488365173,0.5213509798049927,0.5213884711265564,0.7872949838638306,0.7521329522132874,220.54527282714844,-0.7714931964874268,0.15694472193717957,0.46260368824005127,-0.5930445194244385,0.0003205066896043718,1.304033776250435e-05
oldA,15.0,0.0,0.22075527906417847,0.17369119822978973,0.07850836217403412,0.12198658287525177,0.48356688022613525,0.2208208590745926,0.22068971395492554,0.41770079731941223,0.7838488817214966,-261.7353820800781,-0.04554937779903412,-0.4152098298072815,-0.7587956190109253,0.19659167528152466,3.25332694046665e-05,0.00017288622620981187
oldA,15.0,15.0,0.2308288812637329,0.1696568727493286,0.07511124014854431,0.11456239223480225,0.48495179414749146,0.2478025108575821,0.21385526657104492,0.38795027136802673,0.7310935854911804,-269.3559875488281,-0.07260116189718246,-0.38109642267227173,-0.7165943384170532,0.14488071203231812,0.24072229862213135,0.24087582528591156
oldA,15.0,30.0,0.26246318221092224,0.15837955474853516,0.06543256342411041,0.09448210895061493,0.4846751093864441,0.295010507106781,0.22991584241390228,0.3260970413684845,0.5837113261222839,60.67317199707031,-0.15818780660629272,-0.2851594090461731,-0.5837028622627258,-0.0031397491693496704,0.44421154260635376,0.44418850541114807
oldA,15.0,45.0,0.3198654353618622,0.13809752464294434,0.05001302808523178,0.06679508835077286,0.475242018699646,0.3638196289539337,0.27591124176979065,0.3387373983860016,0.4056600034236908,-6.445991039276123,-0.30577149987220764,-0.1457628607749939,-0.34426894783973694,-0.21456685662269592,0.5642803907394409,0.5641013979911804
oldA,15.0,60.0,0.3999084532260895,0.11219242215156555,0.03260476142168045,0.0432649701833725,0.4446340799331665,0.4454677999019623,0.3543491065502167,0.5045574307441711,0.4257839024066925,-88.27958679199219,-0.5045565366744995,-0.0009356886148452759,-0.01199372112751007,-0.42561495304107666,0.5423654317855835,0.5423757433891296
oldA,15.0,75.0,0.47836631536483765,0.08969726413488388,0.019646283239126205,0.03387382999062538,0.3980625569820404,0.5085943341255188,0.4481382966041565,0.7028058171272278,0.6415041089057922,232.67990112304688,-0.6956768035888672,0.09984877705574036,0.31249815225601196,-0.5602431893348694,0.33945992588996887,0.33975088596343994
oldA,15.0,90.0,0.5124083757400513,0.08068007230758667,0.015072903595864773,0.03347211331129074,0.37343931198120117,0.5123490691184998,0.5124677419662476,0.7889428734779358,0.7508302927017212,223.21202087402344,-0.7776073813438416,0.13325755298137665,0.4525277018547058,-0.5991367101669312,0.0003822202270384878,4.0414823160972446e-05
oldA,20.0,0.0,0.1497146487236023,0.2074936330318451,0.10489743947982788,0.1794518232345581,0.4633398652076721,0.1497621387243271,0.1496671438217163,0.31650134921073914,0.7837368845939636,-283.4696044921875,-0.15473508834838867,-0.2760981023311615,-0.7541323900222778,0.21337246894836426,3.5142878914484754e-05,0.0001497113989898935
oldA,20.0,15.0,0.15787354111671448,0.20449616014957428,0.10123704373836517,0.16966994106769562,0.46796032786369324,0.17944666743278503,0.13630042970180511,0.30675560235977173,0.7442947626113892,-291.8448791503906,-0.17446750402450562,-0.25230950117111206,-0.7257459163665771,0.16512902081012726,0.19576554000377655,0.1958101987838745
oldA,20.0,30.0,0.18469177186489105,0.19453570246696472,0.0902533009648323,0.14140421152114868,0.47936826944351196,0.22777704894542694,0.14160649478435516,0.3015578091144562,0.6293036341667175,-320.1025085449219,-0.2383638620376587,-0.1847153902053833,-0.6288711428642273,0.023326672613620758,0.36845406889915466,0.36842432618141174
oldA,20.0,45.0,0.23837977647781372,0.17425751686096191,0.07080670446157455,0.09775079786777496,0.4896119236946106,0.3011000454425812,0.17565950751304626,0.3660397529602051,0.47217807173728943,-10.308067321777344,-0.35567402839660645,-0.08649326860904694,-0.4314364790916443,-0.1918715387582779,0.48397791385650635,0.4838416278362274
oldA,20.0,60.0,0.3286592662334442,0.14225849509239197,0.04446738213300705,0.05190560966730118,0.4771766662597656,0.40016505122184753,0.2571534812450409,0.5246058106422424,0.43700915575027466,282.9618225097656,-0.5244275331497192,0.01367642730474472,-0.10909106582403183,-0.4231739044189453,0.48763206601142883,0.48771119117736816
oldA,20.0,75.0,0.43889641761779785,0.10882909595966339,0.02049686387181282,0.02617579698562622,0.42609861493110657,0.4906904101371765,0.3871024549007416,0.7042601704597473,0.6280872821807861,239.03634643554688,-0.700066328048706,0.07674342393875122,0.26253366470336914,-0.570587158203125,0.320097953081131,0.3201756477355957
oldA,20.0,90.0,0.4938400387763977,0.09442923218011856,0.011341199278831482,0.022390613332390785,0.38934004306793213,0.49385717511177063,0.49382293224334717,0.7854474782943726,0.7480714321136475,227.17462158203125,-0.7798743844032288,0.09340079128742218,0.43966251611709595,-0.6052336096763611,0.0001729755022097379,1.0927272342087235e-05
oldA,25.0,0.0,0.11226813495159149,0.22793221473693848,0.12500688433647156,0.2254854291677475,0.4343142509460449,0.11225467920303345,0.11228158324956894,0.2564384341239929,0.7839897871017456,-305.12164306640625,-0.20311382412910461,-0.15654215216636658,-0.7486994862556458,0.232570618391037,4.807615914614871e-05,1.7988053514272906e-05
oldA,25.0,15.0,0.11873914301395416,0.22623729705810547,0.12174554169178009,0.2150309830904007,0.4399925172328949,0.14377982914447784,0.09369845688343048,0.259668231010437,0.7544957995414734,-313.20538330078125,-0.21907997131347656,-0.13939714431762695,-0.7310314774513245,0.18670006096363068,0.16315683722496033,0.16322170197963715
oldA,25.0,30.0,0.1398693174123764,0.2188422977924347,0.11108936369419098,0.18292604386806488,0.458362340927124,0.19108623266220093,0.08865239471197128,0.2874435484409332,0.6638179421424866,-337.3123779296875,-0.2729029655456543,-0.09026496857404709,-0.6618743538856506,0.05076050013303757,0.3115091621875763,0.3116203844547272
oldA,25.0,45.0,0.1828162670135498,0.20201660692691803,0.09204418212175369,0.13149070739746094,0.48367637395858765,0.26055487990379333,0.10507764667272568,0.3791293799877167,0.5269900560379028,-14.646944999694824,-0.3783729672431946,-0.023936986923217773,-0.5004335045814514,-0.16518113017082214,0.41728007793426514,0.4172356128692627
oldA,25.0,60.0,0.2636290192604065,0.17028018832206726,0.06207163259387016,0.07079938054084778,0.4952913522720337,0.3588380217552185,0.1684199869632721,0.5350351929664612,0.4566217362880707,292.419921875,-0.5342671275138855,0.028658341616392136,-0.19651135802268982,-0.4121731221675873,0.43183639645576477,0.43193718791007996
oldA,25.0,75.0,0.3859773278236389,0.13083234429359436,0.02606845833361149,0.027303602546453476,0.45588672161102295,0.4615526497364044,0.3104020357131958,0.6964554190635681,0.6137905716896057,246.67913818359375,-0.6952381730079651,0.04115874320268631,0.20925262570381165,-0.5770201086997986,0.29310157895088196,0.2931242883205414
oldA,25.0,90.0,0.45867252349853516,0.11249174177646637,0.00897926278412342,0.017352668568491936,0.4114830195903778,0.4586566984653473,0.458688348531723,0.7685579061508179,0.742729663848877,232.66668701171875,-0.7678277492523193,0.03349372744560242,0.4242645502090454,-0.6096285581588745,8.575146057410166e-05,5.63739240533323e-06
oldA,30.0,0.0,0.09318909794092178,0.2395499050617218,0.13971593976020813,0.2580423057079315,0.4092186689376831,0.09314848482608795,0.09322971105575562,0.2248455435037613,0.7841699719429016,-326.1090393066406,-0.2170700877904892,-0.05861822888255119,-0.7424258589744568,0.25244081020355225,2.801266782626044e-05,0.00016597101057413965
oldA,30.0,15.0,0.09912604093551636,0.2385680377483368,0.13700829446315765,0.24744313955307007,0.414862722158432,0.12712737917900085,0.07112469524145126,0.23431558907032013,0.7625585198402405,-332.81134033203125,-0.2297576665878296,-0.045991428196430206,-0.7334963083267212,0.20851530134677887,0.13953231275081635,0.13971289992332458
oldA,30.0,30.0,0.11695005744695663,0.2332003116607666,0.12787270545959473,0.21435804665088654,0.43549156188964844,0.17512649297714233,0.058773621916770935,0.27674949169158936,0.6910985708236694,-351.78118896484375,-0.2765866816043854,-0.009491782635450363,-0.6869865655899048,0.07527753710746765,0.270366907119751,0.27017584443092346
oldA,30.0,45.0,0.14982974529266357,0.2197672724723816,0.1128733903169632,0.1616331785917282,0.46876978874206543,0.23947295546531677,0.06018655002117157,0.37966784834861755,0.5712451934814453,340.3870849609375,-0.378156840801239,0.03383907675743103,-0.5530509352684021,-0.14302363991737366,0.36654016375541687,0.3665701448917389
oldA,30.0,60.0,0.21047022938728333,0.19003570079803467,0.08713408559560776,0.0986977368593216,0.5007963180541992,0.324079692363739,0.09686075896024704,0.5316410064697266,0.47891494631767273,299.1629333496094,-0.5300498008728027,0.04110155999660492,-0.26500630378723145,-0.3989125192165375,0.38006845116615295,0.3802081346511841
oldA,30.0,75.0,0.3194652795791626,0.1499720811843872,0.04255050793290138,0.04687121510505676,0.48369139432907104,0.41492563486099243,0.22400493919849396,0.6697390675544739,0.597724199295044,-104.90489196777344,-0.6696887016296387,-0.008215721696615219,0.16081775724887848,-0.5756838321685791,0.2579869329929352,0.2578621804714203
oldA,30.0,90.0,0.39942753314971924,0.13246533274650574,0.012747175991535187,0.029560571536421776,0.43854647874832153,0.39938387274742126,0.3994711935520172,0.7255233526229858,0.7330769300460815,-120.12821960449219,-0.7241062521934509,-0.04532359167933464,0.4068481922149658,-0.6098166108131409,8.0482815974392e-05,8.284413524961565e-06
oldA,35.0,0.0,0.08468827605247498,0.2477264106273651,0.15183812379837036,0.28062814474105835,0.3869571089744568,0.08469963818788528,0.08467691391706467,0.21291451156139374,0.787081241607666,13.371379852294922,-0.21146225929260254,0.024825479835271835,-0.7392981648445129,0.27006494998931885,5.807644629385322e-05,0.00011217105929972604
oldA,35.0,15.0,0.09047996252775192,0.24569043517112732,0.1487506628036499,0.2694314420223236,0.39439815282821655,0.12144357711076736,0.05951634794473648,0.22323206067085266,0.7700835466384888,8.65416431427002,-0.2207253873348236,0.033359505236148834,-0.7354508638381958,0.22834327816963196,0.12107481062412262,0.12173964828252792
oldA,35.0,30.0,0.10761191695928574,0.24051997065544128,0.1415102779865265,0.23663103580474854,0.41523703932762146,0.17219232022762299,0.04303150996565819,0.26739150285720825,0.7142205238342285,-5.049408435821533,-0.2607448995113373,0.059247955679893494,-0.7076928615570068,0.09634176641702652,0.23951172828674316,0.23935072124004364
oldA,35.0,45.0,0.1334691047668457,0.22804948687553406,0.13290058076381683,0.1862058937549591,0.45227551460266113,0.23292434215545654,0.03401388227939606,0.3702373504638672,0.6075308918952942,334.4971008300781,-0.3601681888103485,0.08575880527496338,-0.5940119028091431,-0.1274506151676178,0.3292827010154724,0.32930317521095276
oldA,35.0,60.0,0.1694132685661316,0.19722777605056763,0.1215934157371521,0.13563349843025208,0.4977254271507263,0.29320478439331055,0.04562176391482353,0.5118520259857178,0.4970952868461609,303.3578186035156,-0.509543240070343,0.048561256378889084,-0.3114944100379944,-0.38739508390426636,0.3347603678703308,0.3348454236984253
oldA,35.0,75.0,0.24160420894622803,0.15781474113464355,0.07806877046823502,0.09506499767303467,0.505515992641449,0.344699889421463,0.13850851356983185,0.6133555173873901,0.575122058391571,-96.16053771972656,-0.6097497940063477,-0.06640912592411041,0.1232660710811615,-0.5617569088935852,0.21437159180641174,0.2142718881368637
oldA,35.0,90.0,0.3142750859260559,0.14730890095233917,0.030094429850578308,0.07205118238925934,0.4663648009300232,0.31422367691993713,0.3143264651298523,0.64137202501297,0.7154089212417603,-111.33897399902344,-0.6281492114067078,-0.1295631378889084,0.3895711302757263,-0.6000368595123291,0.00015162806084845215,3.208410271327011e-05
oldA,40.0,0.0,0.08188831806182861,0.25287875533103943,0.16001592576503754,0.29342058300971985,0.37181225419044495,0.08192124962806702,0.0818553939461708,0.2181493490934372,0.7886349558830261,-6.332555294036865,-0.19340871274471283,0.10090692341327667,-0.7351645827293396,0.2854436933994293,5.7039520470425487e-05,0.00030387158039957285
oldA,40.0,15.0,0.08899711072444916,0.25001347064971924,0.15781506896018982,0.283263623714447,0.3777257800102234,0.12244824320077896,0.05554598197340965,0.22408440709114075,0.7781995534896851,-9.233733177185059,-0.19855153560638428,0.10388024896383286,-0.7384818196296692,0.2454366832971573,0.10555092245340347,0.105222687125206
oldA,40.0,30.0,0.10748039186000824,0.24274510145187378,0.15237754583358765,0.2512967586517334,0.3984777331352234,0.17840859293937683,0.03655219450592995,0.2603086233139038,0.7350569367408752,-18.49832534790039,-0.2310105860233307,0.11997787654399872,-0.7261126637458801,0.11432021111249924,0.21492254734039307,0.21491873264312744
oldA,40.0,45.0,0.12877199053764343,0.22819682955741882,0.15198589861392975,0.20605847239494324,0.4369726777076721,0.2361728847026825,0.021371103823184967,0.3541684150695801,0.637928307056427,327.3346862792969,-0.3282352089881897,0.1330297589302063,-0.6270357370376587,-0.11738286167383194,0.30130183696746826,0.3012757897377014
oldA,40.0,60.0,0.13820697367191315,0.18966194987297058,0.16578660905361176,0.18191996216773987,0.4902110695838928,0.2617250084877014,0.014688950963318348,0.47430622577667236,0.5050436854362488,305.5592346191406,-0.47138601541519165,0.0525510236620903,-0.33741843700408936,-0.37578970193862915,0.2963908016681671,0.29640331864356995
oldA,40.0,75.0,0.1609342396259308,0.14487022161483765,0.1371726244688034,0.17554333806037903,0.5186522006988525,0.25282448530197144,0.06904400140047073,0.5192533731460571,0.5355307459831238,-87.62326049804688,-0.506001889705658,-0.11655956506729126,0.09846828877925873,-0.5264002084732056,0.16612103581428528,0.16611908376216888
oldA,40.0,90.0,0.2157353162765503,0.1474272906780243,0.06817100942134857,0.15037351846694946,0.48646384477615356,0.21576006710529327,0.2157105654478073,0.5086833834648132,0.6837882995605469,-101.32548522949219,-0.4735768437385559,-0.18569809198379517,0.3697769045829773,-0.5751795172691345,6.496238347608596e-05,3.9700884371995926e-05
oldA,45.0,0.0,0.08458307385444641,0.25934088230133057,0.16640740633010864,0.298451691865921,0.3576243221759796,0.08462665230035782,0.084539495408535,0.24165953695774078,0.7933779358863831,-24.287771224975586,-0.16720454394817352,0.1744762808084488,-0.7359623312950134,0.29632407426834106,0.00016894712462089956,0.00029650700162164867
oldA,45.0,15.0,0.09303119033575058,0.2528647184371948,0.1640312373638153,0.28938934206962585,0.36471474170684814,0.12843506038188934,0.057627324014902115,0.23870904743671417,0.7861953377723694,-26.34031105041504,-0.16705048084259033,0.17051729559898376,-0.7422469854354858,0.2591766119003296,0.09145721048116684,0.09133612364530563
oldA,45.0,30.0,0.11481503397226334,0.2407669574022293,0.16077186167240143,0.260136216878891,0.384281724691391,0.19193731248378754,0.03769275173544884,0.25777867436408997,0.7547420859336853,-32.825191497802734,-0.18944703042507172,0.17481324076652527,-0.7435617446899414,0.12942780554294586,0.19371555745601654,0.19378577172756195
oldA,45.0,45.0,0.13310159742832184,0.2215520441532135,0.16961570084095,0.2221362292766571,0.42321011424064636,0.24652081727981567,0.019682390615344048,0.3339973986148834,0.6647440791130066,318.5387268066406,-0.28360414505004883,0.17641699314117432,-0.6554785966873169,-0.1106007769703865,0.2791064977645874,0.2792273461818695
oldA,45.0,60.0,0.11439286172389984,0.16912224888801575,0.21703507006168365,0.23577584326267242,0.4807090163230896,0.22577659785747528,0.0030091209337115288,0.4191224277019501,0.5010247826576233,306.4974670410156,-0.4153996706008911,0.05573803186416626,-0.34891897439956665,-0.359557181596756,0.26487410068511963,0.2649199664592743
oldA,45.0,75.0,0.089067742228508,0.11091742664575577,0.2141505479812622,0.2779639661312103,0.5220508575439453,0.1525108367204666,0.025624653324484825,0.3891262412071228,0.4682338535785675,-78.44270324707031,-0.3635711371898651,-0.13869121670722961,0.07585403323173523,-0.46204882860183716,0.12096036970615387,0.12114768475294113
oldA,45.0,90.0,0.12751471996307373,0.1267770379781723,0.12531325221061707,0.253638356924057,0.49206987023353577,0.1275176852941513,0.12751175463199615,0.3383958041667938,0.6277514100074768,-90.19896697998047,-0.2832093834877014,-0.1852138191461563,0.34540891647338867,-0.5241798758506775,3.4322063584113494e-05,7.177912630140781e-05
oldA,50.0,0.0,0.09179779887199402,0.2661687135696411,0.16991198062896729,0.2951401472091675,0.346893310546875,0.09182246029376984,0.0917731374502182,0.2843562960624695,0.7969156503677368,-39.69255065917969,-0.13551761209964752,0.24998697638511658,-0.7396901845932007,0.296534925699234,5.1815346523653716e-05,8.96345081855543e-05
oldA,50.0,15.0,0.10302114486694336,0.2554876506328583,0.16768807172775269,0.2890084683895111,0.35248273611068726,0.13945871591567993,0.06658357381820679,0.2688594460487366,0.7953820824623108,-42.160831451416016,-0.12778717279434204,0.23654985427856445,-0.7499420642852783,0.2649897336959839,0.07768089324235916,0.07787954807281494
oldA,50.0,30.0,0.129694402217865,0.2350335568189621,0.16665805876255035,0.26412466168403625,0.3711474537849426,0.212540864944458,0.046847935765981674,0.2633415758609772,0.7742423415184021,-48.287540435791016,-0.13665229082107544,0.2251109480857849,-0.7613934278488159,0.1404680609703064,0.17412656545639038,0.17417167127132416
oldA,50.0,45.0,0.14575445652008057,0.20940211415290833,0.18471500277519226,0.23451393842697144,0.4103294909000397,0.2633112072944641,0.02819770947098732,0.3135865032672882,0.6901463866233826,307.412109375,-0.22607646882534027,0.21731528639793396,-0.6821691989898682,-0.10462884604930878,0.26046857237815857,0.26044341921806335
oldA,50.0,60.0,0.09695188701152802,0.14064088463783264,0.26894301176071167,0.2916663885116577,0.47074079513549805,0.1846282184123993,0.009275553748011589,0.34885895252227783,0.487557590007782,306.6684875488281,-0.3434922695159912,0.06095588207244873,-0.3550141453742981,-0.33418160676956177,0.24058634042739868,0.24060094356536865
oldA,50.0,75.0,0.037811972200870514,0.06701637804508209,0.28976044058799744,0.37871253490448,0.5164591073989868,0.06637422740459442,0.009249717928469181,0.2367963194847107,0.3702133297920227,-64.69770812988281,-0.2025391012430191,-0.12268010526895523,0.038064517080783844,-0.3682512640953064,0.09088623523712158,0.09091752022504807
oldA,50.0,90.0,0.06235737353563309,0.09012855589389801,0.1888662874698639,0.3647887110710144,0.4827253818511963,0.06240342557430267,0.0623113214969635,0.15820953249931335,0.5290950536727905,-70.62418365478516,-0.09276390075683594,-0.1281605064868927,0.30140623450279236,-0.4348515570163727,9.607054380467162e-05,0.00010693572403397411
oldA,55.0,0.0,0.09844145178794861,0.27262642979621887,0.1763293743133545,0.28756216168403625,0.3413699269294739,0.09835284948348999,0.09853004664182663,0.3474508821964264,0.7882979512214661,-50.50909423828125,-0.10414326190948486,0.3314759433269501,-0.7306432127952576,0.29592928290367126,4.53241154900752e-05,0.00029918577638454735
oldA,55.0,15.0,0.11847947537899017,0.2575085759162903,0.16888724267482758,0.2804522216320038,0.3435596823692322,0.15225321054458618,0.08470574021339417,0.3143027722835541,0.8033311367034912,-55.51593017578125,-0.08410961925983429,0.30283957719802856,-0.7597370743751526,0.26103734970092773,0.06259579211473465,0.06269605457782745
oldA,55.0,30.0,0.15336692333221436,0.22532303631305695,0.1696479171514511,0.26361557841300964,0.35769447684288025,0.2408156841993332,0.06591816991567612,0.2803635895252228,0.7941028475761414,-64.44393157958984,-0.07216519117355347,0.27091681957244873,-0.7804487943649292,0.14662545919418335,0.15514406561851501,0.15526483952999115
oldA,55.0,45.0,0.16711319983005524,0.19293949007987976,0.1959255337715149,0.2427060753107071,0.3972412347793579,0.28667470812797546,0.04755169898271561,0.2983721196651459,0.7160530090332031,293.4436340332031,-0.1550469994544983,0.2549242079257965,-0.7093178629875183,-0.09798019379377365,0.24324139952659607,0.2432718127965927
oldA,55.0,60.0,0.08689379692077637,0.11047089099884033,0.3137935698032379,0.341947466135025,0.4606878161430359,0.1407686173915863,0.03301897644996643,0.26661232113838196,0.4729035794734955,305.7043762207031,-0.2573883533477783,0.06952239573001862,-0.36657655239105225,-0.2987631559371948,0.22362327575683594,0.2236115038394928
oldA,55.0,75.0,0.014969902113080025,0.02890171855688095,0.341982901096344,0.45581331849098206,0.5003150701522827,0.011805963702499866,0.01813383959233761,0.0868072509765625,0.2568577229976654,-19.271167755126953,-0.03989604115486145,-0.07709607481956482,-0.0361458845436573,-0.2543017268180847,0.08439528942108154,0.08431661128997803
oldA,55.0,90.0,0.02056114375591278,0.04811394214630127,0.237324520945549,0.4731380045413971,0.45818689465522766,0.020542936399579048,0.020579352974891663,0.08949213474988937,0.35964056849479675,31.121183395385742,0.08116185665130615,-0.03770405054092407,0.20090758800506592,-0.2982909381389618,0.00011240370076848194,9.653710731072351e-05
oldA,60.0,0.0,0.111475870013237,0.31557226181030273,0.16674858331680298,0.26269158720970154,0.31026023626327515,0.11136199533939362,0.11158973723649979,0.44279831647872925,0.8111879229545593,-55.37459182739258,-0.09934159368276596,0.4315108358860016,-0.75390625,0.2994181513786316,0.00016125876572914422,0.00034672784386202693
oldA,60.0,15.0,0.13527876138687134,0.25481346249580383,0.16747979819774628,0.2666817903518677,0.34322595596313477,0.15737135708332062,0.11318617314100266,0.3611990809440613,0.8046219944953918,-65.4643783569336,-0.034682925790548325,0.3595300614833832,-0.7606683373451233,0.26229792833328247,0.03379962220788002,0.03406963869929314
oldA,60.0,30.0,0.1885746419429779,0.2106027603149414,0.16923967003822327,0.2584246098995209,0.34239792823791504,0.2788996398448944,0.0982496589422226,0.31081873178482056,0.815265417098999,-80.78656005859375,0.006311744451522827,0.3107546269893646,-0.8019307851791382,0.14684930443763733,0.13630127906799316,0.1360546201467514
oldA,60.0,45.0,0.199375182390213,0.17257772386074066,0.2017800509929657,0.24559998512268066,0.38244712352752686,0.31859299540519714,0.08015737682580948,0.29546573758125305,0.7446519136428833,276.32843017578125,-0.06771525740623474,0.2876015305519104,-0.7392266988754272,-0.08972396701574326,0.22592592239379883,0.2259574979543686
oldA,60.0,60.0,0.08741870522499084,0.08362558484077454,0.34469014406204224,0.37916064262390137,0.44979506731033325,0.09922713786363602,0.07561026513576508,0.17785200476646423,0.4685574173927307,299.9964599609375,-0.15864473581314087,0.08039394021034241,-0.3923865556716919,-0.2560836672782898,0.2131914496421814,0.2132149189710617
oldA,60.0,75.0,0.03374690189957619,0.00702185183763504,0.3511505424976349,0.4907839596271515,0.4684472680091858,0.004499936942011118,0.06299386918544769,0.11931909620761871,0.21900014579296112,130.7446746826172,0.11819355934858322,-0.01635017991065979,-0.16432657837867737,-0.14476822316646576,0.09828438609838486,0.09838490933179855
oldA,60.0,90.0,0.03443709388375282,0.012343495152890682,0.22824250161647797,0.5456445217132568,0.4075748920440674,0.03442758694291115,0.0344466008245945,0.26408204436302185,0.15434332191944122,122.82333374023438,0.2540195882320404,0.07220372557640076,-0.04501178860664368,-0.14763399958610535,4.728502972284332e-05,3.4586013498483226e-05
