Te_K,lambda_nm,eps_re,eps_im,T,R,A,Fx,Fy,Fz,Ftot,mean_Ez2_over_Einc2,within_trusted_Te(<=6000K)
300,1200.0,0.510537,0.305969,0.673263,0.042554,0.284183,0.050731,0.003762,0.229648,0.284141,6.232459,1
300,1202.0,0.500874,0.308307,0.676220,0.035168,0.288612,0.052337,0.003898,0.232334,0.288569,6.267960,1
300,1204.0,0.491200,0.310651,0.678670,0.028443,0.292887,0.053976,0.004045,0.234822,0.292843,6.297746,1
300,1206.0,0.481510,0.313000,0.680517,0.022421,0.297062,0.055645,0.004203,0.237169,0.297017,6.323445,1
300,1208.0,0.471810,0.315353,0.681641,0.017144,0.301215,0.057338,0.004373,0.239458,0.301170,6.347342,1
300,1210.0,0.462097,0.317711,0.681913,0.012637,0.305450,0.059049,0.004556,0.241800,0.305404,6.372378,1
300,1212.0,0.452370,0.320071,0.681201,0.008908,0.309891,0.060771,0.004751,0.244323,0.309844,6.401952,1
300,1214.0,0.442632,0.322439,0.679365,0.005951,0.314684,0.062500,0.004958,0.247178,0.314636,6.439805,1
300,1216.0,0.432880,0.324811,0.676298,0.003727,0.319975,0.064230,0.005180,0.250515,0.319925,6.489775,1
300,1218.0,0.423116,0.327187,0.671878,0.002202,0.325919,0.065957,0.005417,0.254494,0.325868,6.555717,1
300,1220.0,0.413340,0.329568,0.666023,0.001319,0.332658,0.067681,0.005670,0.259254,0.332605,6.640977,1
300,1222.0,0.403551,0.331954,0.658666,0.001022,0.340312,0.069400,0.005944,0.264914,0.340257,6.748228,1
300,1224.0,0.393749,0.334346,0.649770,0.001262,0.348968,0.071116,0.006240,0.271554,0.348910,6.879128,1
300,1226.0,0.383933,0.336741,0.639323,0.002006,0.358672,0.072837,0.006566,0.279209,0.358612,7.034223,1
300,1228.0,0.374107,0.339142,0.627331,0.003242,0.369427,0.074570,0.006928,0.287867,0.369364,7.212749,1
300,1230.0,0.364266,0.341548,0.613828,0.004988,0.381184,0.076326,0.007336,0.297457,0.381119,7.412574,1
300,1232.0,0.354413,0.343959,0.598814,0.007301,0.393885,0.078118,0.007804,0.307893,0.393816,7.631261,1
300,1234.0,0.344547,0.346374,0.582254,0.010278,0.407468,0.079979,0.008350,0.319066,0.407395,7.865805,1
300,1236.0,0.334669,0.348795,0.564041,0.014060,0.421899,0.081939,0.008997,0.330887,0.421823,8.113718,1
300,1238.0,0.324778,0.351221,0.543990,0.018833,0.437177,0.084036,0.009775,0.343286,0.437097,8.373148,1
300,1240.0,0.314874,0.353650,0.521735,0.024854,0.453410,0.086326,0.010728,0.356272,0.453326,8.644129,1
300,1242.0,0.304956,0.356087,0.496628,0.032489,0.470882,0.088905,0.011916,0.369972,0.470794,8.929504,1
300,1244.0,0.295027,0.358527,0.467543,0.042308,0.490149,0.091924,0.013434,0.384698,0.490056,9.236577,1
300,1246.0,0.285085,0.360973,0.432341,0.055330,0.512329,0.095676,0.015435,0.401120,0.512230,9.580985,1
300,1248.0,0.275129,0.363423,0.386209,0.073859,0.539933,0.100820,0.018227,0.420781,0.539827,9.998841,1
300,1250.0,0.265160,0.365879,0.313455,0.105477,0.581068,0.109628,0.022609,0.448716,0.580953,10.608085,1
300,1252.0,0.255180,0.368340,0.161127,0.179444,0.659429,0.116854,0.032960,0.509481,0.659295,11.983282,1
300,1254.0,0.245185,0.370807,0.137804,0.192331,0.669864,0.103239,0.044172,0.522316,0.669727,12.222944,1
300,1256.0,0.235179,0.373278,0.107721,0.206890,0.685389,0.092864,0.064238,0.528144,0.685246,12.297085,1
300,1258.0,0.225159,0.375754,0.067613,0.221528,0.710859,0.082882,0.102296,0.525527,0.710705,12.174860,1
300,1260.0,0.215127,0.378236,0.022382,0.215402,0.762216,0.072575,0.164125,0.525340,0.762040,12.109916,1
300,1262.0,0.205081,0.380723,0.015230,0.144297,0.840472,0.065810,0.195383,0.579082,0.840275,13.282589,1
300,1264.0,0.195023,0.383216,0.053343,0.064701,0.881956,0.065210,0.142877,0.673675,0.881762,15.376108,1
300,1266.0,0.184951,0.385712,0.075702,0.035074,0.889224,0.064595,0.087566,0.736879,0.889041,16.736298,1
300,1268.0,0.174868,0.388216,0.078689,0.027858,0.893453,0.062494,0.056365,0.774417,0.893276,17.503048,1
300,1270.0,0.164770,0.390723,0.073465,0.025550,0.900986,0.059719,0.039597,0.801495,0.900811,18.027163,1
300,1272.0,0.154660,0.393236,0.065416,0.023572,0.911011,0.056777,0.030001,0.824060,0.910838,18.445235,1
300,1274.0,0.144537,0.395755,0.056693,0.021089,0.922218,0.053878,0.024083,0.844082,0.922044,18.802683,1
300,1276.0,0.134401,0.398279,0.048180,0.018155,0.933665,0.051109,0.020184,0.862197,0.933490,19.114486,1
300,1278.0,0.124252,0.400809,0.040263,0.014996,0.944741,0.048503,0.017470,0.878590,0.944564,19.385280,1
300,1280.0,0.114090,0.403344,0.033113,0.011836,0.955052,0.046073,0.015494,0.893306,0.954873,19.616757,1
300,1282.0,0.103915,0.405883,0.026799,0.008860,0.964340,0.043819,0.014000,0.906340,0.964160,19.809356,1
300,1284.0,0.093728,0.408430,0.021316,0.006202,0.972482,0.041735,0.012831,0.917734,0.972300,19.964424,1
300,1286.0,0.083527,0.410981,0.016657,0.003960,0.979383,0.039815,0.011894,0.927489,0.979199,20.082627,1
300,1288.0,0.073314,0.413537,0.012774,0.002197,0.985029,0.038050,0.011125,0.935669,0.984843,20.165846,1
300,1290.0,0.063087,0.416099,0.009611,0.000947,0.989443,0.036427,0.010481,0.942347,0.989255,20.216075,1
300,1292.0,0.052848,0.418667,0.007120,0.000224,0.992656,0.034942,0.009935,0.947590,0.992467,20.235168,1
300,1294.0,0.042595,0.421240,0.005236,0.000022,0.994741,0.033584,0.009466,0.951501,0.994551,20.225855,1
300,1296.0,0.032330,0.423818,0.003900,0.000325,0.995775,0.032344,0.009059,0.954180,0.995583,20.190549,1
300,1298.0,0.022051,0.426402,0.003047,0.001103,0.995850,0.031212,0.008704,0.955741,0.995656,20.132053,1
300,1300.0,0.011758,0.428992,0.002621,0.002324,0.995055,0.030182,0.008391,0.956288,0.994861,20.052806,1
300,1302.0,0.001454,0.431587,0.002568,0.003944,0.993488,0.029246,0.008116,0.955931,0.993292,19.955434,1
300,1304.0,-0.008863,0.434188,0.002835,0.005926,0.991240,0.028394,0.007872,0.954776,0.991042,19.842394,1
300,1306.0,-0.019194,0.436794,0.003375,0.008220,0.988405,0.027622,0.007657,0.952927,0.988206,19.715971,1
300,1308.0,-0.029538,0.439406,0.004148,0.010788,0.985064,0.026923,0.007466,0.950475,0.984864,19.578266,1
300,1310.0,-0.039895,0.442025,0.005112,0.013583,0.981305,0.026291,0.007298,0.947515,0.981103,19.431357,1
300,1312.0,-0.050265,0.444648,0.006234,0.016566,0.977200,0.025720,0.007150,0.944127,0.976997,19.277053,1
300,1314.0,-0.060647,0.447277,0.007483,0.019700,0.972817,0.025206,0.007020,0.940387,0.972612,19.116901,1
300,1316.0,-0.071045,0.449912,0.008835,0.022946,0.968219,0.024743,0.006907,0.936363,0.968013,18.952436,1
300,1318.0,-0.081452,0.452552,0.010266,0.026270,0.963465,0.024329,0.006809,0.932119,0.963257,18.784947,1
300,1320.0,-0.091875,0.455199,0.011754,0.029638,0.958608,0.023959,0.006726,0.927714,0.958399,18.615679,1
300,1322.0,-0.102311,0.457851,0.013288,0.033031,0.953681,0.023628,0.006656,0.923185,0.953470,18.445423,1
300,1324.0,-0.112759,0.460509,0.014851,0.036421,0.948728,0.023335,0.006599,0.918581,0.948515,18.275104,1
300,1326.0,-0.123220,0.463171,0.016429,0.039781,0.943790,0.023078,0.006553,0.913945,0.943575,18.105655,1
300,1328.0,-0.133694,0.465842,0.018017,0.043090,0.938893,0.022852,0.006518,0.909306,0.938676,17.937513,1
300,1330.0,-0.144181,0.468517,0.019609,0.046338,0.934052,0.022656,0.006493,0.904685,0.933833,17.771176,1
300,1332.0,-0.154682,0.471198,0.021195,0.049503,0.929302,0.022487,0.006477,0.900117,0.929081,17.607281,1
300,1334.0,-0.165196,0.473885,0.022771,0.052576,0.924653,0.022345,0.006471,0.895613,0.924429,17.445982,1
300,1336.0,-0.175723,0.476577,0.024336,0.055545,0.920119,0.022227,0.006472,0.891193,0.919893,17.287711,1
300,1338.0,-0.186262,0.479276,0.025888,0.058396,0.915716,0.022132,0.006482,0.886873,0.915487,17.132648,1
300,1340.0,-0.196815,0.481981,0.027426,0.061122,0.911451,0.022058,0.006500,0.882662,0.911220,16.980941,1
300,1342.0,-0.207381,0.484691,0.028949,0.063719,0.907331,0.022005,0.006525,0.878568,0.907098,16.832774,1
300,1344.0,-0.217960,0.487407,0.030454,0.066179,0.903367,0.021971,0.006557,0.874603,0.903131,16.688250,1
300,1346.0,-0.228552,0.490130,0.031948,0.068502,0.899550,0.021955,0.006595,0.870761,0.899311,16.547202,1
300,1348.0,-0.239158,0.492859,0.033428,0.070675,0.895898,0.021957,0.006640,0.867059,0.895655,16.409968,1
300,1350.0,-0.249776,0.495593,0.034900,0.072702,0.892399,0.021976,0.006690,0.863488,0.892154,16.276337,1
300,1352.0,-0.260407,0.498333,0.036360,0.074577,0.889064,0.022010,0.006747,0.860058,0.888816,16.146452,1
300,1354.0,-0.271052,0.501079,0.037813,0.076303,0.885884,0.022061,0.006809,0.856763,0.885633,16.020105,1
300,1356.0,-0.281710,0.503832,0.039264,0.077882,0.882854,0.022126,0.006876,0.853597,0.882600,15.897136,1
300,1358.0,-0.292380,0.506590,0.040711,0.079304,0.879985,0.022207,0.006949,0.850572,0.879728,15.777801,1
300,1360.0,-0.303064,0.509355,0.042159,0.080571,0.877270,0.022301,0.007026,0.847681,0.877009,15.661851,1
300,1362.0,-0.313762,0.512125,0.043611,0.081687,0.874702,0.022410,0.007109,0.844919,0.874438,15.549221,1
300,1364.0,-0.324471,0.514903,0.045069,0.082653,0.872278,0.022533,0.007196,0.842282,0.872011,15.439709,1
300,1366.0,-0.335195,0.517686,0.046532,0.083469,0.869998,0.022669,0.007287,0.839771,0.869727,15.333371,1
300,1368.0,-0.345932,0.520474,0.048011,0.084138,0.867851,0.022818,0.007383,0.837375,0.867577,15.229976,1
300,1370.0,-0.356681,0.523269,0.049505,0.084656,0.865839,0.022981,0.007484,0.835097,0.865561,15.129517,1
300,1372.0,-0.367444,0.526071,0.051013,0.085025,0.863962,0.023157,0.007589,0.832935,0.863680,15.031869,1
300,1374.0,-0.378220,0.528877,0.052543,0.085256,0.862201,0.023346,0.007697,0.830873,0.861916,14.936834,1
300,1376.0,-0.389009,0.531691,0.054092,0.085346,0.860562,0.023547,0.007810,0.828916,0.860273,14.844380,1
300,1378.0,-0.399811,0.534511,0.055670,0.085295,0.859035,0.023762,0.007927,0.827054,0.858743,14.754289,1
300,1380.0,-0.410626,0.537336,0.057272,0.085102,0.857625,0.023991,0.008048,0.825290,0.857329,14.666685,1
400,1200.0,0.512955,0.305684,0.674094,0.042569,0.283337,0.050685,0.003762,0.228848,0.283295,6.216528,1
400,1202.0,0.503300,0.308022,0.677045,0.035178,0.287777,0.052290,0.003898,0.231548,0.287735,6.252532,1
400,1204.0,0.493633,0.310364,0.679489,0.028447,0.292065,0.053928,0.004044,0.234049,0.292021,6.282817,1
400,1206.0,0.483952,0.312711,0.681331,0.022418,0.296252,0.055596,0.004203,0.236409,0.296208,6.308997,1
400,1208.0,0.474260,0.315063,0.682450,0.017133,0.300417,0.057288,0.004373,0.238710,0.300372,6.333344,1
400,1210.0,0.464554,0.317419,0.682719,0.012619,0.304662,0.058999,0.004555,0.241062,0.304616,6.358783,1
400,1212.0,0.454836,0.319778,0.682004,0.008884,0.309112,0.060721,0.004750,0.243594,0.309065,6.388702,1
400,1214.0,0.445106,0.322145,0.680168,0.005921,0.313911,0.062450,0.004958,0.246455,0.313863,6.426831,1
400,1216.0,0.435361,0.324515,0.677102,0.003693,0.319205,0.064181,0.005180,0.249795,0.319156,6.477005,1
400,1218.0,0.425606,0.326890,0.672686,0.002164,0.325150,0.065911,0.005416,0.253772,0.325099,6.543080,1
400,1220.0,0.415838,0.329270,0.666835,0.001277,0.331887,0.067636,0.005670,0.258529,0.331835,6.628410,1
400,1222.0,0.406056,0.331654,0.659485,0.000978,0.339537,0.069357,0.005943,0.264182,0.339483,6.735683,1
400,1224.0,0.396262,0.334044,0.650596,0.001216,0.348188,0.071077,0.006240,0.270814,0.348131,6.866577,1
400,1226.0,0.386455,0.336438,0.640158,0.001956,0.357886,0.072802,0.006565,0.278460,0.357827,7.021656,1
400,1228.0,0.376637,0.338837,0.628176,0.003188,0.368636,0.074540,0.006927,0.287107,0.368574,7.200174,1
400,1230.0,0.366804,0.341242,0.614682,0.004929,0.380389,0.076302,0.007335,0.296686,0.380323,7.400009,1
400,1232.0,0.356959,0.343652,0.599678,0.007237,0.393085,0.078101,0.007802,0.307112,0.393016,7.618719,1
400,1234.0,0.347101,0.346065,0.583129,0.010207,0.406664,0.079970,0.008347,0.318274,0.406592,7.853288,1
400,1236.0,0.337231,0.348485,0.564926,0.013983,0.421091,0.081939,0.008993,0.330082,0.421015,8.101201,1
400,1238.0,0.327348,0.350909,0.544885,0.018752,0.436363,0.084046,0.009771,0.342466,0.436283,8.360577,1
400,1240.0,0.317453,0.353337,0.522639,0.024774,0.452587,0.086349,0.010722,0.355432,0.452503,8.631412,1
400,1242.0,0.307543,0.355772,0.497539,0.032416,0.470045,0.088941,0.011908,0.369107,0.469957,8.916517,1
400,1244.0,0.297622,0.358211,0.468455,0.042253,0.489293,0.091976,0.013423,0.383801,0.489200,9.223172,1
400,1246.0,0.287688,0.360655,0.433246,0.055308,0.511446,0.095746,0.015421,0.400181,0.511348,9.566990,1
400,1248.0,0.277740,0.363104,0.387091,0.073893,0.539016,0.100913,0.018209,0.419789,0.538911,9.984062,1
400,1250.0,0.267780,0.365558,0.314278,0.105613,0.580110,0.109757,0.022583,0.447654,0.579994,10.592272,1
400,1252.0,0.257808,0.368017,0.161721,0.179988,0.658292,0.117037,0.032903,0.508217,0.658157,11.964038,1
400,1254.0,0.247822,0.370482,0.138289,0.193136,0.668575,0.103408,0.044053,0.520976,0.668438,12.202254,1
400,1256.0,0.237824,0.372952,0.108104,0.207916,0.683980,0.093023,0.064011,0.526805,0.683838,12.276604,1
400,1258.0,0.227812,0.375427,0.067896,0.222827,0.709278,0.083026,0.101888,0.524210,0.709124,12.154938,1
400,1260.0,0.217788,0.377907,0.022526,0.217138,0.760335,0.072688,0.163622,0.523849,0.760160,12.086060,1
400,1262.0,0.207751,0.380393,0.015274,0.146163,0.838563,0.065879,0.195380,0.577107,0.838367,13.248779,1
400,1264.0,0.197701,0.382884,0.053708,0.065917,0.880375,0.065298,0.143140,0.671743,0.880182,15.345314,1
400,1266.0,0.187638,0.385378,0.076280,0.035939,0.887781,0.064718,0.087721,0.735159,0.887598,16.711672,1
400,1268.0,0.177563,0.387881,0.079280,0.028642,0.892077,0.062631,0.056444,0.772826,0.891901,17.482165,1
400,1270.0,0.167473,0.390387,0.074001,0.026316,0.899683,0.059860,0.039645,0.800004,0.899509,18.009138,1
400,1272.0,0.157372,0.392898,0.065884,0.024321,0.909795,0.056917,0.030037,0.822668,0.909622,18.429936,1
400,1274.0,0.147257,0.395416,0.057093,0.021808,0.921099,0.054015,0.024114,0.842797,0.920926,18.790180,1
400,1276.0,0.137130,0.397937,0.048517,0.018830,0.932653,0.051241,0.020212,0.861025,0.932478,19.104874,1
400,1278.0,0.126989,0.400466,0.040543,0.015615,0.943842,0.048630,0.017498,0.877537,0.943665,19.378628,1
400,1280.0,0.116836,0.402999,0.033341,0.012389,0.954270,0.046194,0.015521,0.892376,0.954091,19.613092,1
400,1282.0,0.106669,0.405537,0.026982,0.009341,0.963677,0.043935,0.014026,0.905536,0.963497,19.808660,1
400,1284.0,0.096491,0.408082,0.021458,0.006605,0.971937,0.041844,0.012856,0.917054,0.971755,19.966639,1
400,1286.0,0.086298,0.410632,0.016764,0.004283,0.978953,0.039918,0.011919,0.926933,0.978770,20.087654,1
400,1288.0,0.076093,0.413186,0.012850,0.002438,0.984713,0.038147,0.011148,0.935232,0.984527,20.173555,1
400,1290.0,0.065875,0.415746,0.009660,0.001106,0.989234,0.036518,0.010503,0.942026,0.989047,20.226311,1
400,1292.0,0.055644,0.418313,0.007148,0.000303,0.992549,0.035027,0.009956,0.947378,0.992360,20.247752,1
400,1294.0,0.045400,0.420884,0.005246,0.000025,0.994729,0.033662,0.009486,0.951391,0.994539,20.240598,1
400,1296.0,0.035143,0.423461,0.003896,0.000254,0.995850,0.032417,0.009078,0.954164,0.995658,20.207249,1
400,1298.0,0.024873,0.426043,0.003032,0.000964,0.996004,0.031280,0.008721,0.955811,0.995811,20.150511,1
400,1300.0,0.014589,0.428631,0.002598,0.002120,0.995282,0.030244,0.008407,0.956437,0.995088,20.072822,1
400,1302.0,0.004293,0.431225,0.002539,0.003682,0.993779,0.029302,0.008130,0.956151,0.993583,19.976811,1
400,1304.0,-0.006016,0.433823,0.002804,0.005610,0.991587,0.028446,0.007884,0.955060,0.991390,19.864944,1
400,1306.0,-0.016338,0.436429,0.003343,0.007856,0.988801,0.027669,0.007667,0.953266,0.988603,19.739513,1
400,1308.0,-0.026673,0.439039,0.004116,0.010382,0.985502,0.026965,0.007475,0.950862,0.985302,19.602635,1
400,1310.0,-0.037022,0.441656,0.005082,0.013139,0.981779,0.026329,0.007305,0.947944,0.981578,19.456398,1
400,1312.0,-0.047383,0.444277,0.006207,0.016090,0.977703,0.025754,0.007155,0.944591,0.977501,19.302623,1
400,1314.0,-0.057757,0.446905,0.007461,0.019195,0.973344,0.025236,0.007024,0.940880,0.973140,19.142872,1
400,1316.0,-0.068145,0.449538,0.008816,0.022419,0.968765,0.024770,0.006909,0.936880,0.968559,18.978692,1
400,1318.0,-0.078544,0.452177,0.010252,0.025724,0.964024,0.024351,0.006810,0.932655,0.963817,18.811383,1
400,1320.0,-0.088958,0.454822,0.011745,0.029077,0.959177,0.023978,0.006726,0.928265,0.958969,18.642204,1
400,1322.0,-0.099385,0.457472,0.013284,0.032459,0.954256,0.023644,0.006654,0.923748,0.954046,18.471956,1
400,1324.0,-0.109825,0.460128,0.014852,0.035842,0.949306,0.023348,0.006595,0.919150,0.949093,18.301577,1
400,1326.0,-0.120277,0.462789,0.016435,0.039197,0.944368,0.023087,0.006548,0.914519,0.944154,18.132008,1
400,1328.0,-0.130743,0.465457,0.018027,0.042505,0.939468,0.022858,0.006511,0.909882,0.939252,17.963693,1
400,1330.0,-0.141221,0.468131,0.019624,0.045754,0.934622,0.022659,0.006485,0.905260,0.934404,17.797140,1
400,1332.0,-0.151713,0.470810,0.021213,0.048922,0.929866,0.022488,0.006468,0.900689,0.929645,17.632993,1
400,1334.0,-0.162218,0.473496,0.022792,0.052000,0.925208,0.022343,0.006460,0.896182,0.924985,17.471414,1
400,1336.0,-0.172736,0.476186,0.024360,0.054976,0.920664,0.022223,0.006460,0.891756,0.920439,17.312839,1
400,1338.0,-0.183267,0.478883,0.025914,0.057836,0.916250,0.022125,0.006469,0.887429,0.916023,17.157453,1
400,1340.0,-0.193811,0.481586,0.027453,0.060572,0.911975,0.022049,0.006486,0.883210,0.911744,17.005409,1
400,1342.0,-0.204368,0.484294,0.028977,0.063181,0.907842,0.021993,0.006509,0.879107,0.907610,16.856895,1
400,1344.0,-0.214938,0.487009,0.030482,0.065653,0.903865,0.021957,0.006540,0.875133,0.903630,16.712018,1
400,1346.0,-0.225521,0.489730,0.031976,0.067989,0.900035,0.021938,0.006577,0.871281,0.899797,16.570614,1
400,1348.0,-0.236118,0.492458,0.033454,0.070177,0.896369,0.021938,0.006621,0.867569,0.896128,16.433024,1
400,1350.0,-0.246727,0.495190,0.034924,0.072219,0.892857,0.021955,0.006670,0.863988,0.892613,16.299036,1
400,1352.0,-0.257350,0.497928,0.036382,0.074110,0.889508,0.021987,0.006726,0.860548,0.889261,16.168798,1
400,1354.0,-0.267985,0.500672,0.037832,0.075852,0.886315,0.022036,0.006787,0.857243,0.886065,16.042103,1
400,1356.0,-0.278635,0.503424,0.039280,0.077448,0.883271,0.022099,0.006853,0.854066,0.883018,15.918791,1
400,1358.0,-0.289296,0.506180,0.040723,0.078888,0.880389,0.022177,0.006925,0.851031,0.880133,15.799121,1
400,1360.0,-0.299971,0.508943,0.042167,0.080172,0.877661,0.022269,0.007001,0.848130,0.877401,15.682843,1
400,1362.0,-0.310660,0.511711,0.043614,0.081306,0.875080,0.022376,0.007083,0.845358,0.874817,15.569895,1
400,1364.0,-0.321361,0.514487,0.045066,0.082290,0.872643,0.022496,0.007169,0.842712,0.872377,15.460074,1
400,1366.0,-0.332075,0.517268,0.046524,0.083125,0.870351,0.022630,0.007259,0.840191,0.870081,15.353438,1
400,1368.0,-0.342803,0.520055,0.047995,0.083812,0.868192,0.022777,0.007355,0.837787,0.867919,15.249755,1
400,1370.0,-0.353543,0.522847,0.049482,0.084349,0.866169,0.022938,0.007454,0.835500,0.865892,15.149018,1
400,1372.0,-0.364298,0.525648,0.050983,0.084737,0.864280,0.023112,0.007558,0.833329,0.863999,15.051102,1
400,1374.0,-0.375064,0.528452,0.052505,0.084987,0.862508,0.023298,0.007666,0.831260,0.862224,14.955811,1
400,1376.0,-0.385844,0.531264,0.054045,0.085096,0.860859,0.023498,0.007778,0.829295,0.860571,14.863112,1
400,1378.0,-0.396637,0.534082,0.055613,0.085065,0.859322,0.023711,0.007894,0.827426,0.859031,14.772785,1
400,1380.0,-0.407443,0.536906,0.057206,0.084892,0.857902,0.023937,0.008015,0.825656,0.857607,14.684958,1
500,1200.0,0.516053,0.305320,0.675158,0.042589,0.282253,0.050627,0.003761,0.227823,0.282211,6.196071,1
500,1202.0,0.506408,0.307655,0.678102,0.035190,0.286708,0.052229,0.003897,0.230539,0.286666,6.232713,1
500,1204.0,0.496751,0.309996,0.680539,0.028451,0.291011,0.053866,0.004044,0.233057,0.290968,6.263632,1
500,1206.0,0.487080,0.312341,0.682374,0.022413,0.295213,0.055533,0.004202,0.235434,0.295169,6.290423,1
500,1208.0,0.477399,0.314691,0.683488,0.017120,0.299393,0.057225,0.004372,0.237751,0.299348,6.315341,1
500,1210.0,0.467703,0.317046,0.683752,0.012597,0.303651,0.058935,0.004554,0.240116,0.303605,6.341292,1
500,1212.0,0.457995,0.319403,0.683034,0.008854,0.308112,0.060657,0.004749,0.242659,0.308065,6.371648,1
500,1214.0,0.448276,0.321767,0.681197,0.005885,0.312918,0.062387,0.004957,0.245526,0.312870,6.410129,1
500,1216.0,0.438541,0.324136,0.678133,0.003650,0.318217,0.064119,0.005179,0.248870,0.318168,6.460561,1
500,1218.0,0.428796,0.326509,0.673720,0.002117,0.324163,0.065850,0.005416,0.252846,0.324112,6.526803,1
500,1220.0,0.419038,0.328887,0.667876,0.001226,0.330898,0.067578,0.005669,0.257597,0.330845,6.612221,1
500,1222.0,0.409267,0.331269,0.660534,0.000924,0.338543,0.069303,0.005942,0.263242,0.338488,6.719520,1
500,1224.0,0.399484,0.333658,0.651655,0.001158,0.347187,0.071027,0.006239,0.269863,0.347130,6.850401,1
500,1226.0,0.389687,0.336050,0.641228,0.001895,0.356877,0.072757,0.006564,0.277496,0.356818,7.005456,1
500,1228.0,0.379879,0.338447,0.629258,0.003122,0.367620,0.074502,0.006926,0.286130,0.367558,7.183961,1
500,1230.0,0.370057,0.340850,0.615777,0.004857,0.379366,0.076271,0.007333,0.295696,0.379301,7.383804,1
500,1232.0,0.360222,0.343257,0.600786,0.007157,0.392057,0.078079,0.007800,0.306109,0.391988,7.602542,1
500,1234.0,0.350375,0.345669,0.584250,0.010119,0.405631,0.079958,0.008345,0.317256,0.405559,7.837140,1
500,1236.0,0.340515,0.348087,0.566060,0.013887,0.420052,0.081939,0.008989,0.329048,0.419976,8.085055,1
500,1238.0,0.330643,0.350509,0.546032,0.018652,0.435316,0.084059,0.009765,0.341412,0.435236,8.344359,1
500,1240.0,0.320758,0.352935,0.523797,0.024675,0.451528,0.086377,0.010714,0.354353,0.451444,8.615008,1
500,1242.0,0.310859,0.355368,0.498705,0.032326,0.468969,0.088986,0.011898,0.367996,0.468881,8.899769,1
500,1244.0,0.300948,0.357805,0.469623,0.042186,0.488191,0.092041,0.013410,0.382648,0.488099,9.205884,1
500,1246.0,0.291025,0.360247,0.434405,0.055283,0.510312,0.095835,0.015404,0.398975,0.510213,9.548944,1
500,1248.0,0.281088,0.362694,0.388221,0.073940,0.537838,0.101033,0.018185,0.418515,0.537733,9.965004,1
500,1250.0,0.271138,0.365146,0.315332,0.105791,0.578877,0.109921,0.022551,0.446289,0.578762,10.571876,1
500,1252.0,0.261176,0.367604,0.162481,0.180690,0.656829,0.117271,0.032832,0.506593,0.656695,11.939210,1
500,1254.0,0.251201,0.370067,0.138910,0.194175,0.666916,0.103625,0.043902,0.519252,0.666780,12.175530,1
500,1256.0,0.241214,0.372535,0.108593,0.209238,0.682169,0.093225,0.063722,0.525080,0.682027,12.250127,1
500,1258.0,0.231212,0.375008,0.068259,0.224496,0.707246,0.083210,0.101367,0.522516,0.707093,12.129195,1
500,1260.0,0.221199,0.377485,0.022713,0.219365,0.757922,0.072834,0.162977,0.521937,0.757748,12.055384,1
500,1262.0,0.211173,0.379969,0.015331,0.148562,0.836107,0.065968,0.195372,0.574571,0.835911,13.205271,1
500,1264.0,0.201133,0.382458,0.054174,0.067488,0.878338,0.065411,0.143480,0.669255,0.878145,15.305467,1
500,1266.0,0.191081,0.384951,0.077023,0.037061,0.885916,0.064875,0.087922,0.732937,0.885734,16.679666,1
500,1268.0,0.181016,0.387451,0.080040,0.029663,0.890297,0.062808,0.056546,0.770767,0.890121,17.454909,1
500,1270.0,0.170937,0.389955,0.074691,0.027317,0.897993,0.060042,0.039706,0.798071,0.897819,17.985501,1
500,1272.0,0.160847,0.392465,0.066485,0.025302,0.908213,0.057097,0.030082,0.820861,0.908040,18.409757,1
500,1274.0,0.150743,0.394980,0.057607,0.022752,0.919641,0.054191,0.024153,0.841124,0.919468,18.773555,1
500,1276.0,0.140626,0.397500,0.048950,0.019720,0.931330,0.051411,0.020249,0.859496,0.931156,19.091932,1
500,1278.0,0.130496,0.400027,0.040903,0.016434,0.942663,0.048794,0.017533,0.876160,0.942487,19.369465,1
500,1280.0,0.120354,0.402558,0.033635,0.013126,0.953240,0.046351,0.015555,0.891156,0.953062,19.607750,1
500,1282.0,0.110198,0.405094,0.027217,0.009985,0.962798,0.044084,0.014060,0.904475,0.962619,19.807120,1
500,1284.0,0.100031,0.407636,0.021641,0.007149,0.971209,0.041985,0.012889,0.916153,0.971028,19.968836,1
500,1286.0,0.089849,0.410184,0.016901,0.004724,0.978375,0.040052,0.011951,0.926190,0.978192,20.093465,1
500,1288.0,0.079655,0.412736,0.012948,0.002773,0.984279,0.038272,0.011179,0.934643,0.984094,20.182818,1
500,1290.0,0.069448,0.415294,0.009725,0.001337,0.988939,0.036635,0.010533,0.941584,0.988752,20.238832,1
500,1292.0,0.059227,0.417859,0.007184,0.000431,0.992385,0.035136,0.009984,0.947076,0.992197,20.263303,1
500,1294.0,0.048995,0.420428,0.005260,0.000054,0.994687,0.033764,0.009512,0.951221,0.994497,20.258939,1
500,1296.0,0.038748,0.423002,0.003891,0.000188,0.995921,0.032512,0.009102,0.954116,0.995730,20.228124,1
500,1298.0,0.028489,0.425582,0.003013,0.000809,0.996178,0.031367,0.008743,0.955876,0.995986,20.173666,1
500,1300.0,0.018216,0.428169,0.002569,0.001882,0.995549,0.030324,0.008427,0.956604,0.995356,20.098002,1
500,1302.0,0.007931,0.430760,0.002503,0.003367,0.994129,0.029376,0.008148,0.956410,0.993934,20.003762,1
