lam_nm,f_ED,f_MD,f_EQ,f_MQ,sum_check,C_total_exact,px_given_ED,py_given_ED,pz_given_ED,mx_given_MD,my_given_MD,mz_given_MD,Qxx_given_EQ,Qyy_given_EQ,Qzz_given_EQ,Qxy_given_EQ,Qxz_given_EQ,Qyz_given_EQ,Cpx_total_fraction,Cmy_total_fraction,CQxz_total_fraction,ED_EQ_balance,CT_diag_over_CED,run_id,which,en_res,class,old_EDEQ_frac,old_MD_frac
1343.2802018735474,0.2958653760758035,0.17746060857302373,0.03492368411797754,0.4917503312331953,1.0,2.3880178711280513e-12,0.9378376481437218,0.06065958285408849,0.0015027690021895998,0.005726989046928137,0.8193434348261651,0.1749295761269068,0.029489876411017073,0.028102572598861317,0.0003775695330469591,0.5616082971275991,0.35635554330826535,0.024066141021210182,0.27747368846608933,0.14540118457456286,0.012445248428188123,0.11803910474820063,3.232099885383529,P0650_H0350_seed029,pole,0.00032023286250670857,mixed_higher_order,,
1332.5,0.8749562520537375,0.009742963355639012,0.10615005072965995,0.009150733860963616,1.0,1.2923118669579278e-12,0.9999673741774068,9.190168323070488e-06,2.3435654270211548e-05,9.65710576332935e-05,0.2780593720612496,0.7218440568811171,0.005076775049338814,0.0034650506989651266,0.00015374761444184628,0.00919631795528776,0.9821078725091318,2.361728347364762e-07,0.8749277058862811,0.0027091222726847485,0.10425080048884275,0.12132040942675669,0.1724815879443185,P0750_H0150_seed011,lam0,2.0436520941080616e-05,ED_dominated,0.9901666690482953,0.009833330951704624
1292.5,0.7751106356593704,0.04835711430190533,0.16915120408392154,0.007381045954802635,1.0,1.5804136739468929e-12,0.9998780799068658,6.915018605325887e-05,5.276990708093327e-05,0.00013037088480161965,0.25612228791121144,0.7437473412039869,0.000324076616778374,0.0002837631769454152,2.8732626211952486e-06,0.03036868023049082,0.9690057013951433,1.490531802084257e-05,0.7750161340984816,0.012385334751787956,0.1639084811551734,0.21822846481783614,0.17816284002664287,P0750_H0150_seed011,px_peak,3.292222831907665e-06,ED_dominated_with_EQ,,
1292.5,0.7751106356593704,0.04835711430190533,0.16915120408392154,0.007381045954802635,1.0,1.5804136739468929e-12,0.9998780799068658,6.915018605325887e-05,5.276990708093327e-05,0.00013037088480161965,0.25612228791121144,0.7437473412039869,0.000324076616778374,0.0002837631769454152,2.8732626211952486e-06,0.03036868023049082,0.9690057013951433,1.490531802084257e-05,0.7750161340984816,0.012385334751787956,0.1639084811551734,0.21822846481783614,0.17816284002664287,P0750_H0150_seed011,Qxz_peak,3.292222831907665e-06,ED_dominated_with_EQ,,
1317.207959868715,0.8477911084315765,0.016738210888594156,0.12668761279941917,0.008783067880410207,1.0,1.3593530763527083e-12,0.9999043127415747,6.485100546065655e-05,3.083625296469949e-05,0.0010781123649904595,0.28310643088435544,0.7158154567506542,0.0012521467244852372,0.000904562740856009,2.8614129411261e-05,0.014479693123934849,0.9832790654305817,5.5917850730810796e-05,0.8477099856246932,0.0047386951440595475,0.12456927751504429,0.14943258019512937,0.17752795981007236,P0750_H0150_seed011,pole,4.050972279379117e-05,ED_dominated,,
1332.5,0.8859179525882873,0.006382223812145893,0.10168840938178693,0.006011414217779962,1.0,1.385843305988446e-12,0.9999533504311678,9.03870872162037e-06,3.761086011049957e-05,0.0005990802331377436,0.5131639660893101,0.48623695367755204,0.006598164004087943,0.004308865566569968,0.00024666377382324864,0.004771360602540249,0.9840595349244441,1.541112853447787e-05,0.8858766248977784,0.003275127283910423,0.10006744884344772,0.11478310049445921,0.15034957845796765,P0750_H0150_seed029,lam0,7.277488398571563e-07,ED_dominated,0.9935782436026849,0.0064217563973151546
1344.5,0.4227632508395378,0.005842410251851635,0.5695352527176476,0.0018590861909630273,1.0,3.923833469232944e-12,0.9530045145919146,0.023681521331628964,0.02331396407645659,0.026445714527960202,0.002322713870824696,0.9712315716012151,0.5713072053189184,0.3623516738757794,0.023682800541977512,7.8052993067743e-05,0.04254634840059606,3.391886966081356e-05,0.4028952866536335,1.3570247331024199e-05,0.024231645288546558,0.7422951412089791,0.0645801186257217,P0750_H0150_seed029,px_peak,0.000109499242744171,mixed_higher_order,,
1292.5,0.8010454882308367,0.02548960749434279,0.16945087419294572,0.004014030081874834,1.0,1.6412746700538731e-12,0.9999683062134924,2.421687503269074e-05,7.4769114749188735e-06,0.0008467143910424912,0.6045009350236272,0.3946523505853303,0.00031852364533845387,0.00020005265032319128,2.6256046234073763e-05,0.008748943440210353,0.9906524131571712,5.381106072251799e-05,0.8010201000661499,0.015408491563715472,0.16786691743083393,0.21153714324911743,0.15444860506857977,P0750_H0150_seed029,Qxz_peak,9.125577341562163e-06,ED_dominated_with_EQ,,
1332.5,0.06328327085994201,0.5976116447654165,0.31205346514612503,0.027051619228516368,1.0,8.441247525173716e-11,0.5293738254616728,0.0031375112238129373,0.4674886633145143,0.01783155344836283,0.9636903942831113,0.018478052268525853,0.004979325050859687,1.3336003229119172e-05,0.004487962630207015,0.0022115136159473947,0.9744485709761574,0.013859291723599244,0.033500507182854695,0.5759126015721628,0.30408005317979975,0.20279624464451437,0.000748528807697276,P0750_H0250_seed011,lam0,0.0004763235241072028,MD_contaminated,0.3857549619373456,0.6142450380626543
1331.5,0.06409382914126517,0.6181286666597464,0.281079990434387,0.03669751376460155,1.0,1.2348873070527506e-10,0.3752737209781999,0.0011036811075532682,0.6236225979142469,0.011696561736747907,0.9680782249115744,0.02022521335167771,0.007115480406857469,9.245182580765288e-05,0.00560789309825149,0.0014429572322693877,0.9744465594130226,0.01129465802379144,0.024052729753583565,0.5983969023869256,0.27389742959863367,0.22802700769347975,0.0044741530486994315,P0750_H0250_seed011,px_peak,0.0019703804978443706,MD_contaminated,,
1330.5,0.06948645311776656,0.6348858272609255,0.24670385088901226,0.048923868732295726,1.0,1.4568244327449542e-10,0.23177844183485077,0.005475371648879237,0.7627461865162701,0.006688693110190048,0.9708078025785116,0.022503504311298234,0.010308121919637737,0.0003072067138183953,0.0071661021903175175,0.0008688835181699234,0.9727163148562759,0.008633370801780662,0.016105461832266344,0.6163521148514195,0.23997286069761217,0.2816593777007044,0.012675609734192373,P0750_H0250_seed011,Qxz_peak,0.001576570484251416,MD_contaminated,,
1330.2538983873428,0.07177564304074924,0.638310437616833,0.237408915822033,0.052505003520384945,1.0,1.420353084512605e-10,0.20081547159938795,0.007663323224613244,0.7915212051759988,0.005588426033870466,0.9712868449840298,0.02312472898209973,0.011370273513852787,0.00039667284246005895,0.0076596365311371855,0.000787170644421452,0.9718593386144474,0.007926907853680987,0.014413659606577384,0.6199825310732291,0.230728071911974,0.30232918082383164,0.015315365661982433,P0750_H0250_seed011,pole,0.001468206226590274,MD_contaminated,,
1332.5,0.3331128233275405,0.42993499098172044,0.2297580906633574,0.007194095027381562,1.0,4.3050723773088975e-12,0.9776850378832179,0.010887910302008384,0.011427051814773635,0.0014535489256955528,0.9165213667685603,0.08202508430574411,0.025966948006459056,0.007558064618031263,0.005507490636576928,0.036178415887984025,0.9242483443313152,0.0005407365196334942,0.3256794232943721,0.3940446055561951,0.2123535348923323,0.689730549452438,0.0797116951895548,P0750_H0250_seed029,lam0,6.580665299527055e-05,MD_contaminated,0.5670087709513196,0.4329912290486805
1313.5,0.09707622610718268,0.669638614823349,0.21939908537516076,0.013886073694307485,1.0,4.0845623049999636e-11,0.7712412426256132,0.1245175674517275,0.10424118992265916,2.0760617764547984e-06,0.07842806232315899,0.9215698616150645,0.341301901924432,0.08162552940132918,0.08910760193540675,0.4302900340180663,0.05747513682967792,0.00019979589108794053,0.07486918925230857,0.05251845901735947,0.012609992452243552,0.4424641330714187,0.002021779499081693,P0750_H0250_seed029,px_peak,0.0007880175624122021,MD_contaminated,,
1294.5,0.23767695802531946,0.38504702966017784,0.34868112381123373,0.028594888503268922,1.0,3.956059857862292e-12,0.9308366647963227,0.05166816924351329,0.01749516596016412,0.05070332019688322,0.6723125864374713,0.27698409336564545,0.022995224609373265,0.00391451121500238,0.007934863275465233,0.027516753610166502,0.9209376874260199,0.016700959863972777,0.22123842690722395,0.2588719644108999,0.3211135878118233,0.6816456119775247,0.31140178525681467,P0750_H0250_seed029,Qxz_peak,0.0003180031736245148,mixed_higher_order,,
1311.81498566369,0.03834858328567555,0.7189042895548069,0.23068790587351545,0.012059221286002002,1.0,8.680312828966982e-11,0.40702645702378126,0.3490638808417317,0.2439096621344871,0.00014519505785761907,0.01354707353183538,0.986307731410307,0.35919805754784406,0.08402524278374662,0.09576573614831031,0.4551464920452737,0.005766839700799147,9.763177402612567e-05,0.015608887986649916,0.009739049272950842,0.0013303401740856057,0.166235777035931,0.07999232720958986,P0750_H0250_seed029,pole,0.004926000185956569,MD_contaminated,,
1332.5,0.6085184289269392,0.03800264450169325,0.262877280870649,0.09060164570071869,1.0,9.818932657033975e-13,0.8712251186840565,0.023172896145853814,0.10560198517008967,0.16968155114108205,0.8193709003536112,0.010947548505306923,0.0922479728898109,0.03868625045809455,0.011693988646932815,0.005127835604543942,0.8519123998605634,0.000331552540054369,0.5301565404633082,0.031138261041170612,0.22394841521533396,0.4319955951608672,0.04957472755411234,P0750_H0350_seed011,lam0,2.4283671901104142e-05,clean_balanced_ED_EQ,0.9582032807933049,0.041796719206695115
1319.5,0.5536138415588244,0.04406689167371907,0.27782199791424367,0.12449726885321276,1.0,1.1425176583672178e-12,0.830504605375776,0.02358320379001375,0.14591219083421023,0.19285629182402172,0.7959260735325528,0.011217634643425402,0.08220620440234666,0.03524436791790939,0.010127959490015897,0.00474500788963393,0.8673108585944044,0.00036560170568967663,0.45977884501437877,0.03507398806264757,0.24095803554741552,0.5018335472465307,0.047599667880836145,P0750_H0350_seed011,px_peak,7.664060766465752e-06,clean_balanced_ED_EQ,,
1292.5,0.3770473287793465,0.07652146583254067,0.26813485882111837,0.2782963465669943,1.0,1.9410204198606925e-12,0.6343717036664961,0.01783235898796213,0.34779593734554165,0.24021576190323418,0.7499272298102122,0.00985700828655367,0.05556197372075606,0.02682000541647791,0.0061778816640822515,0.004221776802822832,0.9066069501463035,0.0006114122495575504,0.23918815632065552,0.05738553089281403,0.24309292658372378,0.7111437699059652,0.037440986107520634,P0750_H0350_seed011,Qxz_peak,0.00011227213098852218,mixed_higher_order,,
1332.5,0.408437284062613,0.1438080459095554,0.376385367404628,0.07136930262320361,1.0,1.137840721081869e-12,0.9382743060464895,0.0015761139509392562,0.06014958000257108,0.018451134802336473,0.03262430868672046,0.9489245565109431,0.0016819160665658374,0.0004320091693926598,0.00041076303111205144,0.30050756294671743,0.6963412192414655,0.0006265295447464508,0.3832262092673611,0.0046916380813874035,0.26209264564318563,0.9215254877341916,0.40894878357661807,P0750_H0350_seed029,lam0,4.4183221544757956e-05,mixed_higher_order,0.8451912383728037,0.15480876162719628
1292.5,0.24581187903974366,0.16585424917990588,0.4884933008047054,0.0998405709756451,1.0,2.0418183860046208e-12,0.9599953437907767,0.03987006545521711,0.00013459075400616005,0.042719757490154504,0.20557682518261064,0.7517034173272348,0.0013578930597679794,0.0012935207547751318,9.785104005503033e-05,0.2692441641367421,0.7233972221586349,0.004609348850024927,0.23597825932661554,0.034095789989450655,0.3533746968452263,0.5032041967306666,0.5487686613729879,P0750_H0350_seed029,px_peak,3.664772345757239e-05,mixed_higher_order,,
1292.5,0.24581187903974366,0.16585424917990588,0.4884933008047054,0.0998405709756451,1.0,2.0418183860046208e-12,0.9599953437907767,0.03987006545521711,0.00013459075400616005,0.042719757490154504,0.20557682518261064,0.7517034173272348,0.0013578930597679794,0.0012935207547751318,9.785104005503033e-05,0.2692441641367421,0.7233972221586349,0.004609348850024927,0.23597825932661554,0.034095789989450655,0.3533746968452263,0.5032041967306666,0.5487686613729879,P0750_H0350_seed029,Qxz_peak,3.664772345757239e-05,mixed_higher_order,,
1327.595358005938,0.3942415269833431,0.1419453363106896,0.37422159587299286,0.08959154083297462,1.0,1.2266012399827856e-12,0.9109961027893219,0.0028008428096911,0.08620305440098694,0.03339677076234141,0.029624806231380772,0.9369784230062778,0.0023471482930298598,0.000676348378731428,0.000507056169533555,0.2944477217524953,0.7011040677015445,0.0009176577046653182,0.3591524946395368,0.004205103083652356,0.26236828308831883,0.9492191214265562,0.40818955830645676,P0750_H0350_seed029,pole,3.750423456572172e-05,mixed_higher_order,,
