K_per_nm,K_over_k0,lambda_qnm_nm,omega_real,omega_imag,Q,linewidth_THz,eps_ito_cont_real,eps_ito_cont_imag,eps_ito_meas_real,eps_ito_meas_imag,Ez_to_Ex_rms,Ez_to_Ex_max,Ez_flatness_cv,Ez_flatness_max_min,Ez_intensity_localization_fraction,air_decay_length_nm,glass_decay_length_nm,max_boundary_condition_residual,outside_air_lightline,outside_glass_lightline,bound_or_leaky,Lambda_10_nm,Lambda_11_nm,Lambda_20_nm,pole_residual,physical_branch,continuity_ok
0.007625000000000005,1.7396764443922585,1433.5356688068007,1.3139900236153212,-0.11364132110703959,5.7813038902357725,36.17315598735738,-0.16693013750003916,0.01517549084488477,-0.07450483187741233,0.7014970482529513,14.171345973526,7.264296304919721,0.00262469454617493,1.0090919659121431,0.8841396057031575,159.83303023929318,229.51492091343638,1.6800660918009177e-10,True,True,bound,824.0243025809287,1165.3463444349804,1648.0486051618575,1.3330755246117479e-15,True,True
0.007750000000000005,1.7682689305872872,1433.5950146849286,1.3139356289703874,-0.11378917204660942,5.7735529898758005,36.22021840310402,-0.1672687658457277,0.014270238748148012,-0.07482319959938043,0.7015827658872789,14.065620134539286,7.198148978174668,0.0026733546494488595,1.0092794300083787,0.8868006653526087,156.05036589148438,218.97935675275775,1.6525675705414028e-10,True,True,bound,810.7335880231719,1146.550435653771,1621.4671760463439,2.2693074087393234e-16,True,True
0.007875000000000005,1.796889552671235,1433.674925202336,1.3138623925106396,-0.11391951823068679,5.766625477866185,36.26170888212218,-0.1677222211260605,0.013472746830691338,-0.07525190704926084,0.7016981972561176,13.953129080761812,7.130423047190211,0.0027245146324997496,1.0094751499504289,0.8891202626111101,152.46746923411422,209.58727633879354,1.6278246640333013e-10,True,True,bound,797.864800911693,1128.3512223894256,1595.729601823386,1.249000902703301e-16,True,True
0.008000000000000005,1.8255368438880348,1433.7732844040358,1.3137722593930286,-0.11403525609927002,5.7603775548562055,36.298549389898064,-0.1682788007458904,0.012765133786326616,-0.07577961776810656,0.7018402947640363,13.835316645520859,7.061555927732721,0.0027780298726977743,1.0096786980999193,0.8911477047516894,149.06768406514703,201.15108882549802,1.6054655708936805e-10,True,True,bound,785.3981633974478,1110.7207345395907,1570.7963267948955,7.676151381197371e-17,True,True
0.008125000000000005,1.8542094689955735,1433.8882082493838,1.313666962648769,-0.11413868710012333,5.7546963086074845,36.33147250000755,-0.16892806231330892,0.012133197408531105,-0.07639624056950257,0.7020063464503564,13.71339351095669,6.991920248009459,0.002833766930132811,1.0098896185513062,0.8929234425352179,145.83623431433978,193.5224318779847,1.585192343989937e-10,True,True,bound,773.3151147297947,1093.6327232389817,1546.6302294595894,4.468809375567422e-16,True,True
0.008250000000000006,1.8829062285750253,1434.0180303247903,1.3135480359910299,-0.11423166002201028,5.749492022342729,36.361066700191564,-0.16966075538645997,0.011565533861842984,-0.07709285215216936,0.7021939549205305,13.58837198004588,6.921830768343188,0.0028916053970724762,1.0101075502541217,0.8944809096811559,142.75995878102407,186.5825395404434,1.5667505627584965e-10,True,True,bound,761.5982190520706,1077.0625304626335,1523.1964381041412,2.284638062329178e-16,True,True
0.008375000000000006,1.911626052745552,1434.161280887469,1.3134168328287572,-0.11431567533654305,5.744692619634553,36.38780960539818,-0.1704687119189603,0.011052892023351205,-0.07786158417920064,0.7024010067878778,13.461097283001589,6.851551826389179,0.002951437956549905,1.0103321685780722,0.8958479454217279,139.82709078432276,180.2352555126653,1.5498906764991623e-10,True,True,bound,750.2310814542784,1060.9869703064749,1500.4621629085568,7.1158361742159665e-16,True,True
0.008500000000000006,1.940367990309253,1434.3166643803145,1.3132745467491802,-0.11439196249786639,5.740239602820325,36.4120925630363,-0.1713447256167986,0.010587695200495014,-0.07869550233197672,0.7026256400117752,13.332274660839547,6.781304435643021,0.0030131695967338347,1.0105631833155593,0.8970478970612145,137.02707373943994,174.40190627493513,1.534426177260263e-10,True,True,bound,739.1982714328919,1045.3842207431442,1478.3965428657839,2.3714374201337736e-16,True,True
0.008625000000000006,1.969131196437318,1434.4830378392935,1.313122231229813,-0.11446153784128367,5.736085046536041,36.434239082680655,-0.1722824346496865,0.010163682949057812,-0.07958849026832102,0.7028662125887155,13.202492307514015,6.7112726826388265,0.003076716478146407,1.0108003356029183,0.8981004786839908,134.3504058013983,169.01749372602583,1.520196258468856e-10,True,True,bound,728.4852530063283,1030.2337247903451,1456.9705060126566,1.1816581352998428e-15,True,True
0.008750000000000006,1.9979149204537912,1434.6593912217284,1.3129608176229006,-0.11452524842754461,5.732189345363248,36.45451879214208,-0.17327621403122828,0.009775639895730501,-0.08053514397194146,0.7031212740690791,13.072240586083948,6.641609322180338,0.0031420047099675365,1.0110433945220947,0.8990224441319858,131.78850824552703,164.02783404703004,1.507057147464412e-10,True,True,bound,718.0783208205237,1015.516100150483,1436.1566416410474,2.6645352591003757e-15,True,True
