lam,R,T,A,T00,R00,n_orders,case,re_r,im_r,re_t,im_t
1279.0,0.030662969825448808,0.7678833576380709,0.20145367253648028,0.44654595851622086,0.030662969825448808,5,with_ITO,-0.03113245116569896,0.019123933802760062,-0.2501117103315861,0.47560127016327836
1280.0,0.03068464462469446,0.766280264121151,0.20303509125415453,0.4463565487202701,0.03068464462469446,5,with_ITO,-0.030175204471829253,0.018804851111207416,-0.24887598507975825,0.4757993344714813
1281.0,0.030710257181813368,0.7646648651411099,0.2046248776770767,0.446187318789131,0.030710257181813368,5,with_ITO,-0.02920036936115339,0.0184814833380465,-0.24764413298273047,0.47600528043735885
1282.0,0.030740128884187243,0.7630365179741012,0.20622335314171159,0.44603797097090403,0.030740128884187243,5,with_ITO,-0.028207771878557386,0.018153717259430824,-0.24641527213378203,0.47621943781953846
1283.0,0.030774617665573097,0.761394253878675,0.2078311284557519,0.4459079108848852,0.030774617665573097,5,with_ITO,-0.027197490271142433,0.01782176752554388,-0.24518852057380564,0.4764419354704939
1284.0,0.03081404278985432,0.7597375826690382,0.20944837454110743,0.4457970396312134,0.03081404278985432,5,with_ITO,-0.02616905689428023,0.017485244494674583,-0.24396292907922942,0.47667321984773453
1285.0,0.030858763291294007,0.7580656888453527,0.21107554786335325,0.44570496972891294,0.030858763291294007,5,with_ITO,-0.02512225179658506,0.017144079130876677,-0.2427375481226956,0.47691354134411584
1286.0,0.030909151498967873,0.7563776922815191,0.21271315621951303,0.4456312878324615,0.030909151498967873,5,with_ITO,-0.024056835654594988,0.016798217759494916,-0.24151140657594825,0.47716312432385716
1287.0,0.030965612384673755,0.7546723637671665,0.21436202384815972,0.44557528697148746,0.030965612384673755,5,with_ITO,-0.022972816787796668,0.016447951103465114,-0.24028353810987754,0.4774219855940355
1288.0,0.03102852492052749,0.752948962315436,0.2160225127640365,0.4455367771109076,0.03102852492052749,5,with_ITO,-0.021869645988486397,0.016092935795576135,-0.23905290306906776,0.4776904777385821
1289.0,0.03109830485968096,0.7512063954602173,0.21769529968010182,0.44551528171627464,0.03109830485968096,5,with_ITO,-0.02074701697108916,0.015733165660277715,-0.23781846383841287,0.477968750952917
1290.0,0.031175383724353946,0.7494434900319988,0.21938112624364725,0.4455103079841143,0.031175383724353946,5,with_ITO,-0.019604596436024413,0.015368651350794321,-0.23657916025855705,0.47825693192237356
1291.0,0.03126022202507976,0.7476586960882743,0.221081081886646,0.4455210775890434,0.03126022202507976,5,with_ITO,-0.018442292488967782,0.014999765561627007,-0.23533394144433326,0.4785549359954167
1292.0,0.03135326999046112,0.7458509534945229,0.22279577651501603,0.445547345116882,0.03135326999046112,5,with_ITO,-0.017259444215368347,0.014626216777969284,-0.23408166881191414,0.4788630320354735
1293.0,0.03145501211064565,0.7440188173224793,0.22452617056687507,0.4455885856505994,0.03145501211064565,5,with_ITO,-0.016055626176494253,0.014248068933766928,-0.23282120760867642,0.4791812827701313
1294.0,0.031565952880437564,0.7421607393027362,0.2262733078168263,0.44564426896104903,0.031565952880437564,5,with_ITO,-0.014830377808842554,0.013865405061105535,-0.2315513948614358,0.4795097318790173
1295.0,0.03168662290678658,0.7402747577533572,0.22803861933985625,0.4457135926518736,0.03168662290678658,5,with_ITO,-0.013583470933671349,0.013478690024482987,-0.23027107970382737,0.47984821117216636
1296.0,0.031817562007159274,0.7383593890420339,0.22982304895080685,0.4457962969032978,0.031817562007159274,5,with_ITO,-0.012314095505583378,0.013087695548609113,-0.2289789997669419,0.48019692212292514
1297.0,0.03195934321276075,0.7364127217863436,0.23162793500089562,0.44589185448492014,0.03195934321276075,5,with_ITO,-0.011021667529214352,0.012692569469464482,-0.2276738946807508,0.4805558596625141
1298.0,0.03211256608349683,0.7344327026649496,0.23345473125155347,0.4459997454189523,0.03211256608349683,5,with_ITO,-0.00970555551150487,0.012293484162911261,-0.22635446527774347,0.4809250055925585
1299.0,0.032277855504228695,0.732416816195486,0.23530532830028528,0.44611919657741206,0.032277855504228695,5,with_ITO,-0.008365349535217448,0.01189101656552366,-0.22501942166184669,0.4813041336168915
1300.0,0.032455869954513085,0.7303629906878872,0.23718113935759966,0.44624998080711414,0.032455869954513085,5,with_ITO,-0.007000040537578911,0.011485025380853803,-0.22366732774385223,0.4816934006322315
1301.0,0.03264730275694074,0.7282686645540748,0.23908403268898448,0.4463916218803981,0.03264730275694074,5,with_ITO,-0.0056088315289610224,0.011075770769924997,-0.22229674145299874,0.4820927606550969
1302.0,0.032852884419789785,0.7261310724823122,0.24101604309789804,0.4465436659394768,0.032852884419789785,5,with_ITO,-0.0041908610223651,0.010663548041106252,-0.220906161711937,0.48250216276435004
1303.0,0.03307337350957818,0.7239469116221922,0.24297971486822967,0.44670543220761355,0.03307337350957818,5,with_ITO,-0.002745472047667341,0.010249086715158118,-0.21949408558781366,0.4829213564976222
1304.0,0.033309593837312586,0.7217132534187367,0.2449771527439507,0.44687678506808776,0.033309593837312586,5,with_ITO,-0.0012713835742158563,0.00983237953701116,-0.21805881386671505,0.4833504861194209
1305.0,0.03356241077538249,0.7194265820880447,0.24701100713657287,0.44705736694069964,0.03356241077538249,5,with_ITO,0.00023249532941088669,0.00941385493054031,-0.21659862166269708,0.48378950224872536
1306.0,0.03383274443566865,0.7170830725807376,0.2490841829835938,0.4472468634856888,0.03383274443566865,5,with_ITO,0.0017673473576671483,0.00899399765541753,-0.21511168979879863,0.4842383622818979
1307.0,0.034121552779327304,0.7146782398012432,0.2512002074194295,0.4474447711331313,0.034121552779327304,5,with_ITO,0.0033341773716368817,0.008573767850787894,-0.2135961690650758,0.48469684040096883
1308.0,0.034429927856306955,0.7122081536937339,0.25336191844995914,0.4476513664106454,0.034429927856306955,5,with_ITO,0.004934934493388776,0.008152968602244626,-0.21204986023734643,0.48516530925719203
1309.0,0.034758916644108136,0.7096668719308885,0.25557421142500336,0.44786580576804746,0.034758916644108136,5,with_ITO,0.006570298851378331,0.007733553577493779,-0.21047081942647178,0.48564319488266455
1310.0,0.03510980619950122,0.7070498450108412,0.25784034878965756,0.44808873414419054,0.03510980619950122,5,with_ITO,0.008242761928866693,0.0073150778667411265,-0.20885645921297682,0.48613110709700963
1311.0,0.03548387638279814,0.70435069721812,0.2601654263990818,0.4483199466861452,0.03548387638279814,5,with_ITO,0.009953853323439454,0.006898872869503636,-0.20720433417676756,0.4866289180123682
1312.0,0.035882503808220424,0.7015624066143153,0.2625550895774642,0.4485593633869789,0.035882503808220424,5,with_ITO,0.011705269737925184,0.006486419050035441,-0.20551180426473967,0.48713654865125705
1313.0,0.03630725806315154,0.6986778361743312,0.2650149057625173,0.4488074706630595,0.03630725806315154,5,with_ITO,0.013499469313347029,0.006078491881748194,-0.2037758046407812,0.4876543492718167
1314.0,0.03675981860521423,0.6956886730889658,0.26755150830582,0.44906467494346425,0.03675981860521423,5,with_ITO,0.015338851251884333,0.005676472184308723,-0.20199307806992833,0.4881825451123604
1315.0,0.03724197950188346,0.6925852918835247,0.27017272861459185,0.4493313569236288,0.03724197950188346,5,with_ITO,0.017225778724399843,0.00528240298533228,-0.20016014728314713,0.4887212623434158
1316.0,0.03775586342772666,0.6893578304242294,0.272886306148044,0.4496087060134723,0.03775586342772666,5,with_ITO,0.01916377666036176,0.004897241941960617,-0.19827283335690796,0.4892712653985571
1317.0,0.03830361951390694,0.6859937988901355,0.2757025815959576,0.44989736615880466,0.03830361951390694,5,with_ITO,0.021155547444730166,0.004524044382841763,-0.19632693319925343,0.4898327257284118
1318.0,0.038887801054427254,0.6824799982106875,0.27863220073488526,0.4501988723406403,0.038887801054427254,5,with_ITO,0.023205062796700926,0.004164884170967498,-0.1943173788960857,0.49040649997495056
1319.0,0.0395111527381769,0.6788006449752164,0.28168820228660674,0.45051475788575623,0.0395111527381769,5,with_ITO,0.025316168348577084,0.0038231988791603833,-0.192238687751331,0.4909932891891804
1320.0,0.040176966652631575,0.6749384891475614,0.284884544199807,0.4508475344247632,0.040176966652631575,5,with_ITO,0.027494164084274852,0.0035015752287674284,-0.19008422854301554,0.49159453219303934
1321.0,0.04088871461872926,0.6708721512230305,0.2882391341582403,0.45119959717300795,0.04088871461872926,5,with_ITO,0.029743805783730676,0.003205152474478834,-0.18784691278259577,0.49221130713623695
1322.0,0.04165059149115048,0.6665775581327202,0.2917718503761293,0.45157456968538845,0.04165059149115048,5,with_ITO,0.03207155969810166,0.002938511540829858,-0.18551809800522878,0.4928455694512206
1323.0,0.04246729691447818,0.6620255206975291,0.2955071823879928,0.45197668828413495,0.04246729691447818,5,with_ITO,0.034484255818220455,0.0027082714951840448,-0.18308793531644432,0.49349945993977323
1324.0,0.04334458454077062,0.6571819708463527,0.2994734446128767,0.4524118204742797,0.04334458454077062,5,with_ITO,0.03699089943611142,0.002520978281161712,-0.18054428435994685,0.4941762207224058
1325.0,0.04428891055929124,0.6520042153248266,0.30370687411588226,0.45288687123955523,0.04428891055929124,5,with_ITO,0.03960076514977717,0.002386956772265525,-0.17787316105288514,0.49487937914727403
1326.0,0.04530831863970124,0.646440560672499,0.3082511206877998,0.45341131298908244,0.04530831863970124,5,with_ITO,0.04232608032038286,0.002317487541207086,-0.17505697109699062,0.49561408744044394
1327.0,0.046412539315616515,0.6404256485160204,0.31316181216836314,0.45399746657562823,0.046412539315616515,5,with_ITO,0.045181373654919685,0.0023276607744499578,-0.1720739772125438,0.49638700586922996
1328.0,0.04761371082650973,0.6338754714773918,0.31851081769609846,0.4546619102348966,0.04761371082650973,5,with_ITO,0.048184717370956115,0.002437232174035797,-0.1688965004336798,0.4972071643043488
1329.0,0.04892723915281573,0.6266788430173584,0.32439391782982585,0.4554274223981538,0.04892723915281573,5,with_ITO,0.05135876756977979,0.0026732632518623456,-0.16548851222126876,0.4980869959018509
1330.0,0.05037372599845144,0.6186844982510816,0.3309417757504669,0.4563266266364747,0.05037372599845144,5,with_ITO,0.05473409037418092,0.0030720598521891684,-0.1618008748524963,0.49904459132997797
1331.0,0.0519813644764794,0.6096761909404308,0.3383424445830898,0.4574077566823057,0.0519813644764794,5,with_ITO,0.05835195711146966,0.003686903472349401,-0.15776441480947662,0.5001067749158424
1332.0,0.053791152304137196,0.5993266651985139,0.3468821824973489,0.45874651506400776,0.053791152304137196,5,with_ITO,0.062271835761459345,0.0045994097375191,-0.15327558905666738,0.5013159161148075
1333.0,0.055867487736921635,0.5870974154432362,0.35703509681984213,0.46047175963356735,0.055867487736921635,5,with_ITO,0.06658586450692738,0.0059457176583638804,-0.14816630684778634,0.5027445334532846
1334.0,0.05832561490724478,0.5719814061444248,0.3696929789483304,0.46283262354138066,0.05832561490724478,5,with_ITO,0.07145708876296492,0.00798084141964861,-0.14212560793155643,0.5045338845151359
1335.0,0.0614226344149207,0.5516025946760501,0.3869747709090292,0.4664346835433633,0.0614226344149207,5,with_ITO,0.07724206148821097,0.011309850834290647,-0.13443159711638542,0.507029495857268
1336.0,0.06622635622030995,0.5153889311852817,0.41838471259440835,0.474052877578247,0.06622635622030995,5,with_ITO,0.08538164414216423,0.01861947279829923,-0.12193743374345438,0.5118281019249439
1337.0,0.07884342357550894,0.461207748748067,0.4599488276764241,0.461207748748067,0.07884342357550894,1,with_ITO,0.10831535131739672,0.016323985418845832,-0.10230713667056802,0.497696387352352
1338.0,0.0859842705079484,0.44883607267044495,0.4651796568216066,0.44883607267044495,0.0859842705079484,1,with_ITO,0.1201415814708693,0.0077409358715290755,-0.09746201090819581,0.485849610123646
1339.0,0.09257890497802619,0.43915052755955114,0.4682705674624226,0.43915052755955114,0.09257890497802619,1,with_ITO,0.1297662123813692,-0.0004986565178551894,-0.09423395523928874,0.4762505821695
1340.0,0.09906316381270545,0.43068321713335994,0.47025361905393465,0.43068321713335994,0.09906316381270545,1,with_ITO,0.13824950092878605,-0.008853879638201112,-0.09190213577275858,0.4676605252902175
1341.0,0.10556598825653109,0.42294120264825996,0.47149280909520896,0.42294120264825996,0.10556598825653109,1,with_ITO,0.1459262086537011,-0.017466953365976867,-0.0902185497585931,0.45966696271819885
1342.0,0.11213826859164336,0.41569402454328314,0.47216770686507353,0.41569402454328314,0.11213826859164336,1,with_ITO,0.1529367510872886,-0.026397889700281785,-0.08906479047674368,0.45207679892012353
