lam,R,T,A,T00,R00,n_orders,case,re_r,im_r,re_t,im_t
1517.75,0.04408162114649472,0.9559183788533343,1.709743457922741e-13,0.9559183788533343,0.04408162114649472,1,lossless_ITO,-0.15450298715862704,-0.07467737265262817,-0.1066656386694889,0.801967638192786
1518.0,0.052105944810594856,0.9478940551894315,-2.631228568361621e-14,0.9478940551894315,0.052105944810594856,1,lossless_ITO,-0.139224618604524,-0.0625830573285937,-0.11034131223528552,0.7902653111089971
1518.25,0.03795537767016324,0.9620446223297354,1.0136336214827679e-13,0.9620446223297354,0.03795537767016324,1,lossless_ITO,-0.12008845796561951,-0.06265166364723335,-0.09227331240227273,0.8026276851287389
1518.5,0.02984218657992921,0.9701578134200882,-1.7430501486614958e-14,0.9701578134200882,0.02984218657992921,1,lossless_ITO,-0.1043446373632359,-0.060743464704823086,-0.07595058985406912,0.8095295814273931
1518.75,0.028039306175188246,0.9719606938244713,3.405054016525355e-13,0.9719606938244713,0.028039306175188246,1,lossless_ITO,-0.08990260368132069,-0.0555305939876623,-0.06066910081356001,0.8105267894734546
1519.0,0.014565124503154753,0.9854348754969571,-1.1179945857975326e-13,0.9854348754969571,0.014565124503154753,1,lossless_ITO,-0.06890208893024186,-0.047074700286288546,-0.040323786910485784,0.8210253058066995
1519.25,0.0038075961696474375,0.9961924038299883,3.6426417437951386e-13,0.9961924038299883,0.0038075961696474375,1,lossless_ITO,-0.031893602019607836,-0.03264629671555186,-0.008750621537377047,0.8285845454385322
1519.5,0.03282040410709009,0.9671795958920717,8.382183835919932e-13,0.9671795958920717,0.03282040410709009,1,lossless_ITO,0.040656307722020335,-0.05653469615077261,0.035337858890079996,0.8077073126633448
1519.75,0.07110235837791627,0.9288976416221824,-9.85878045867139e-14,0.9288976416221824,0.07110235837791627,1,lossless_ITO,0.04886104497326649,-0.11743269869877837,0.03813365498226693,0.7821314696441529
1520.0,0.06930915278394442,0.930690847215923,1.325606291402437e-13,0.930690847215923,0.06930915278394442,1,lossless_ITO,0.05270118061861018,-0.13524193473614926,0.05291018042666019,0.7844584705129186
1521.0,0.14896083051570072,0.8510391694843319,-3.26405569239796e-14,0.8510391694843319,0.14896083051570072,1,lossless_ITO,0.0717010605959928,-0.16049575868718205,0.07055343993307939,0.7127549067957202
1522.0,0.6475718481268926,0.3524281518725013,6.06070749142873e-13,0.3524281518725013,0.6475718481268926,1,lossless_ITO,-0.3660656954846246,-0.6605842533962896,-0.28773311629874043,0.30013377213704073
1523.0,0.2825555843379071,0.7174444156613231,7.698286452750835e-13,0.7174444156613231,0.2825555843379071,1,lossless_ITO,-0.3986144506340563,-0.2562750681363081,-0.3024277007044422,0.6100884305853932
